url,streams
spotify:track:4JcDCN9MbUoLq1pmVV92su,"[161190, 87389, 60637, 45764]"
spotify:track:0CyPMRxLuoteZTXuILKB1K,"[152319, 90220, 67896, 55138]"
spotify:track:4ZoqUUprg6VCVnInONR6IP,"[143595, 81274, 57611, 45763]"
spotify:track:3U9lp5RVHWCJRxUOzlPQnw,"[133922, 75020, 56629, 46548]"
spotify:track:6WBuRbov384zl6wPJ49piD,"[133903, 133419, 133166, 144774, 125953, 111957, 102884, 98763, 103161, 86719, 91468, 89767, 87277, 85241, 86168, 81641, 80179, 77241, 76665, 75753, 68769, 69357, 68971, 71155, 76512, 68963, 68496, 69735, 71939, 73918, 75157, 73585, 79217, 73103, 69509, 68628, 65885, 60625, 60432, 54152, 56959, 61527, 60318, 61654, 59006, 56158, 48095, 51471, 58124, 56419, 57062, 55858, 61803, 46382]"
spotify:track:6OP0vGVuzlr50nFFAEDhlN,"[133442, 179743]"
spotify:track:2lF99ylSPEk3yIkzudtwWQ,"[122821, 78179, 61957, 51502]"
spotify:track:2reQMkt56XBVbYl91tX5C8,"[119730, 65365, 46681, 37444]"
spotify:track:3sE7DmCeV0NOU9iTuToADc,"[109257, 62713, 46885, 38481]"
spotify:track:0s74Xmnf2Ur97sqEkEHJlL,"[86616, 44693]"
spotify:track:5mHdCZtVyb4DcJw8799hZp,"[81728, 81027, 75389, 68186, 63230, 60286, 58013, 54662, 56091, 48357, 47473, 47041, 42820, 38420, 35214, 34956, 33977]"
spotify:track:6s96kqADsufv7bcoWOCxts,"[77151, 39830]"
spotify:track:2rgU0c2qrFME5cryFfAQ7v,"[73180, 38027]"
spotify:track:65G0NA9g62XJSRkxSvjsDZ,"[71075, 34734]"
spotify:track:6eWNILfVrywm07o6w5hQFK,"[69057, 39919]"
spotify:track:79Uwyvh1h5GylxBJMkCLiT,"[61541, 37829]"
spotify:track:6bdUYL1enpPU4NRZ4DqHUY,"[54341, 32687]"
spotify:track:2x11SkpRTt1tmTKC8UBoSl,"[47282, 31427]"
spotify:track:3IXqJQ4cD8ZbiCwzlCmBVz,[43193]
spotify:track:4FWbsd91QSvgr1dSWwW51e,[43054]
spotify:track:5E65GKr0sT4PyxiIJRMVV5,[41107]
spotify:track:4CiVz4bw7X1zjCaJ5ZwxUS,[35591]
spotify:track:0KeLbQRKNZU8oBxkeE3zJ8,[32752]
spotify:track:55y47EqFkthaZeBD7o1Nlm,[32566]
spotify:track:4auceXNmuYJI6mOkv0ymgj,[31131]
spotify:track:2xSxq8thqtT6LahIgPs1Nt,[30891]
spotify:track:373gDROnujxNTFa1FojYIl,"[98643, 65646, 41290, 35420]"
spotify:track:4fYte8ZvTK14NEhAOZocBi,"[88890, 83929, 80826, 80303, 79981, 79345, 81149, 83145, 76428, 78907, 82030, 83392, 78823, 71110, 77577, 77792, 74963, 77134, 80002, 79971, 77130, 77551, 81797, 74287, 75036, 75145, 71980, 66131, 63929, 57127, 56551, 57155, 54506, 55201, 52225, 50639, 51159, 53819, 50322, 49639, 49688, 50648, 48092, 46432, 46831, 53740, 55244, 54880, 55194, 54886, 55148, 51947, 49207, 52175, 53781, 56615, 55388, 59331, 59636, 56625, 55867, 48836, 52624, 50985, 53371, 49719, 50156, 51494, 48386, 55003, 56871, 60303, 57286]"
spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"[51996, 65502, 66718, 60328, 58614, 56070, 54156, 49879, 42678, 42780, 39383, 36313]"
spotify:track:40E6aYbS5IUDGBzmmPAXJ9,"[45326, 39038]"
spotify:track:7afwwZCLRELggHafSevHSX,"[33769, 32120]"
spotify:track:7ySUcLPVX7KudhnmNcgY2D,"[31304, 31985, 36535, 39919, 42602, 42568, 46864, 43349, 42653, 40306, 42664, 43344, 42961]"
spotify:track:4EWCNWgDS8707fNSZ1oaA5,"[31067, 33435, 33415, 34579, 35940, 35716, 34624, 35092, 36077, 35098, 36740, 39480, 42583, 40852, 41968, 41681, 40371, 40493, 40597, 41514, 41873, 44858, 46643, 50432, 57622, 60707, 65132, 57976, 63752, 64923, 68120, 66400, 65393, 62561, 65685, 61055, 58645, 57782, 55718, 53578, 55584, 49516, 48777, 47226, 43731, 43428, 44461, 43599]"
spotify:track:2SoIhnJXdHp8oo0w9pktub,"[192530, 358680, 367752, 472933, 477342, 426140, 435009, 353621, 345412, 329874]"
spotify:track:0jJVsraMUoXKk8SCiE5fQz,"[155698, 160398, 125781, 112669, 100886, 89971, 84924, 67764, 63064, 61204, 56186, 53841, 53189, 53057, 51810, 49492, 51416, 45047, 43580, 44509, 43350, 42910, 40235, 39640, 41284, 42412, 43935, 41372, 37452, 37617]"
spotify:track:23A0p49PgR5YAyYzY8TAyc,"[114169, 94152, 92191, 89290, 84618, 79985, 83543, 67847, 65673, 64236, 57589, 54135, 56410, 56506, 63817, 65779, 75214, 77410, 70848, 70712, 70276, 67631, 65278, 61549, 62723, 66429, 68245, 74523, 72564, 69032, 69974, 69168, 65795, 61436, 59699, 56672, 57241, 56541, 56753, 52970, 52906, 58321, 56079, 52414, 43674, 40294, 41283, 38122]"
spotify:track:5GhL66fbQq6EuqyC8MH8N8,"[68785, 42377, 39525, 37416, 33123, 37130]"
spotify:track:12cZWGf5ZgLcKubEW9mx5q,"[63723, 43404, 33862]"
spotify:track:1kFTPxY8lt9wgYsEl3vQyv,[56389]
spotify:track:4mGgzjRyM6PojHS0dAS8YX,[56325]
spotify:track:1JdXZP0BznUEffS5JTllqD,[55088]
spotify:track:1yHVHoz6Ny29gbbWJYVnFt,"[50202, 55096]"
spotify:track:07ijGrDhJW0wuZVRB3xYje,"[45994, 79632, 62304, 54262, 45168, 38517, 37995, 33770, 35171, 34471, 36942]"
spotify:track:5yoN7q3XPMlJD1wA8ickyG,[45594]
spotify:track:6eULs3HyQKFSnpVNUqojOH,[42687]
spotify:track:1wTopxO5eQBpxrBXPSbsUn,[38095]
spotify:track:1zv3WFUbZ5vPxFq9I2jAU1,"[36363, 46596, 37712, 39328, 39459, 42953, 39677, 44432, 46411, 42009]"
spotify:track:0FA4wrjDJvJTTU8AepZTup,"[36089, 43447, 45592, 36850]"
spotify:track:19VmOgLl88ZWU6WXgatfEM,"[35627, 166094, 150927, 141403, 122128, 100087, 85840, 67432, 62619, 56486, 52856, 50829, 52219, 49144, 47122, 46746, 45321, 42918, 39567, 37239, 38216, 38685]"
spotify:track:0w3pGWfNCGnk4juqo3G3fj,[35353]
spotify:track:559SdaPI7mqy9IQiscuaMj,"[34926, 36064, 34755]"
spotify:track:4KfDCXn8QyDVCAcnHgSSeg,"[116794, 92586, 84158, 63889, 52525, 47882, 37069, 35739]"
spotify:track:5oJGbOPrIJpb0JRA9MYjJs,"[104785, 72120, 65879, 51255, 42230, 38309]"
spotify:track:7oDd86yk8itslrA9HRP2ki,"[94954, 119430]"
spotify:track:3amwRrzSgMeLaAWPj1y9yR,"[83253, 55483, 60586, 56627, 58050, 54607, 39589, 37920, 33672]"
spotify:track:2R26Jx9XGyA7SODZ1Fr0of,"[74559, 171145, 130230, 109332, 96035, 97938, 74387, 74925, 71321, 70667, 66582, 68432, 61122, 56038, 56890, 56568, 54298, 50621, 50386]"
spotify:track:1Y9crZGy8iOyCPxFBPfMDP,"[73254, 161199, 120818, 115606, 116666, 134008, 119388, 132711, 143276, 157297, 153094, 158362, 151665, 140041, 144872, 156394, 149726, 137302, 146204]"
spotify:track:44xRCZ5b6sWKtK1QdBgCie,"[71084, 47276, 44423, 36439]"
spotify:track:0Q7svGLDz6ENSjCKFm3cWr,"[68638, 40608, 36490]"
spotify:track:56seL5ZZab8ZlmKoknPZh3,"[67161, 129672, 91172, 81789, 71075, 73619, 59451, 60501, 58138, 55952, 54476, 56173, 48606, 45365, 48340, 47089, 47240, 42403, 42343]"
spotify:track:4aHCAQLGI3ekZm8rqwP2VC,"[64166, 139341, 98680, 83121, 71034, 76706, 58024, 62013, 58189, 58167, 54068, 55020, 48699, 43370, 44888, 43367, 39211, 35969, 36546]"
spotify:track:17pnPXV2AYZEl3D5Cdmr7v,"[64030, 37011]"
spotify:track:52GlArsRTqvo36GXJQa7ab,"[62770, 128381, 91774, 76258, 70137, 73973, 55205, 55712, 51186, 48876, 47085, 48661, 44837, 41554, 42045, 41989, 39873, 35804, 36725]"
spotify:track:3pJcy5dmh0TXMDR0o79Wyk,"[60476, 109389, 72243, 58718, 50003, 54028, 40700, 40627, 38541, 36371, 34327, 34766]"
spotify:track:1wQleri04jo4bH46Zssf2y,"[60204, 34768]"
spotify:track:3UMGujADiLwvXd3yAsfcBt,"[58353, 34161]"
spotify:track:6naIHpxyrk7wmc6LT5J8u5,"[56310, 101593, 63046, 48773, 43687, 45375, 32697, 33458]"
spotify:track:5Iw5AQzzhLxbMYnbuPsNNn,"[55030, 96115, 75161, 58024, 49180, 52285, 45472, 45810, 40978, 40223, 37273, 40134, 34533, 35927]"
spotify:track:5w0ZoKW8mjoATVqofPV2Oy,[54406]
spotify:track:1ftdyZAgbz0y6MPO5uMYRv,"[52960, 93641, 61046, 49281, 43335, 45866, 36103, 35642, 33172, 33921, 34800]"
spotify:track:20q5biELYLRsX7uI4l02ia,[52433]
spotify:track:4hPaoh0KU6iK1bvG4olh2d,[46713]
spotify:track:7JiCvaH242DCn6jk9CBYBg,[45880]
spotify:track:708JXY4n5r7F5ZNoJ2Sez4,"[45128, 91127, 97079, 82737, 76402, 86398, 66488, 60026, 56105, 49512, 44515, 43046, 40574, 35769, 35065, 34861]"
spotify:track:2A8YEAlEWt7mOzyEQv2OxE,"[44502, 84147, 55204, 44783, 40640, 44021, 32214]"
spotify:track:0kLmLucTuugT9s12lZ3iWj,"[43511, 74143, 46088, 34304, 33188]"
spotify:track:15EhnausqO4RT8OEvTOFS1,"[43459, 66324, 40102]"
spotify:track:4Iry561oo2lujsgL77oCnm,[42877]
spotify:track:0rvE94vL7lrFFpsM5UzgYh,"[39262, 54386, 54187, 54389, 54201, 57630, 51764, 56382, 58029, 54792, 53846, 56959, 55295, 52126, 52872, 55340, 54917, 57273, 69607, 80643, 78098, 72693, 67925, 59838, 57488, 54691, 58382, 51055, 55621, 50684, 51015, 50572, 48867, 46825, 46235, 46735, 38156, 38191, 37107, 35993]"
spotify:track:1k5srHy6QKbhOCApsBRFYu,"[38477, 45224, 59587, 60601, 76660, 91859, 76971, 80465, 85074, 79719, 77935, 80457, 75975, 72298, 73691, 74082, 71607, 63046, 64546, 62775, 59277, 53647, 50695, 47758, 47514, 46264, 49260, 44511, 48274, 45029, 43986, 44965, 44734, 42447, 41917, 42833, 34421, 35043]"
spotify:track:5yy1MeNC0JnYoKtck4cv8Z,[35422]
spotify:track:7qPiAhk71D2RqLRtnjDL76,[34239]
spotify:track:0CNdy7jepITAzTIkEub0zG,"[33937, 35045, 33056, 35990, 35184, 35560, 35080, 34899, 38391, 39041, 40147, 42831, 49303, 44855, 51655, 50157, 51429, 50550, 48757, 53040, 51502, 51991, 54123, 53370, 55568, 52406, 52932, 55370, 51959, 51822, 48972, 49502, 49629, 50740, 45356, 45690, 43658, 44689, 43983, 45116, 44830, 46436, 44273, 45081, 43536, 42659, 45922]"
spotify:track:474uVhyGgK5MtY9gMcDgGl,[33832]
spotify:track:4bHXbXDT0p9exqBsW49fDo,"[247321, 582489, 613381, 513014, 434663, 324421, 311107, 306948]"
spotify:track:35LInpwVpTlTBSMraEOjeY,"[130964, 105707, 104815, 93080, 85508, 72101, 69632, 65137, 62716, 59869, 61283, 55092, 53674, 52136, 54064, 50454, 47082, 45984, 46122, 41087, 39188, 42777, 40048, 39656, 42063, 41202, 39997, 42829, 39659, 41885, 46500, 40558, 39336, 38949, 41788, 46026, 43150, 40703, 42727, 40830, 40031]"
spotify:track:2OcJ6IFLooNGjyiL9HaDab,"[129881, 105402, 101544, 89799, 89364, 72664, 70508, 66314, 61570, 57238, 59106, 54140, 53547, 50503, 49415, 46551, 44165, 43121, 43571, 40333, 36313, 38704, 36057, 35649, 36002, 34854, 38114, 37286, 41980, 41000, 37606, 37093, 36981, 37988, 45903, 48449, 48853, 42973, 43292, 45433, 43216, 44441, 44067, 42397, 45000, 46236, 44673, 46848, 44949, 43057, 39190, 43236, 42626, 42175, 43731]"
spotify:track:1WMymP7Mj6GrI2VReJFSJD,"[126316, 138920, 141513, 132974, 124792, 102821, 101414, 96647, 94167, 86085, 75172, 70906, 70930, 71007, 73735, 71338, 66197, 66961, 67776, 66028, 59229, 61148, 57742, 55318, 56578, 57651, 60918, 60281, 55912, 57629, 58526, 58081, 64750, 60707, 57802, 55363, 55524, 57170, 56948, 61367, 63847, 59624, 53667, 52205, 49007, 47673, 45954, 45241, 42229, 41406, 47396, 48762, 45984, 44588, 40589]"
spotify:track:4ZT1QMxxsqYTQnlIlQmj4l,"[113948, 110586, 108048, 102177, 98654, 81481, 76960, 75787, 69666, 64823, 62411, 60331, 59989, 55993, 53708, 55053, 52069, 49680, 49409, 47844, 45247, 46960, 43740, 38666, 38779, 38735, 37380, 38861, 37050, 38311, 39884, 36939, 40481, 38571, 42048, 38388]"
spotify:track:4O4BgsTejcZ5fJBfhwiaGO,"[98927, 81818, 84854, 76741, 73789, 60868, 58927, 55206, 53052, 48508, 47740, 42592, 40084, 41001, 41919, 39823, 37375, 36940, 38310, 35329, 37296, 35415, 40056]"
spotify:track:0R7YvZPeHphkV48ffoGmsl,"[88798, 76861, 74228, 67175, 64564, 54999, 54338, 51341, 50446, 49951, 48389, 43570, 41829, 42763, 42230, 39343, 38224, 37443, 38301, 37198, 36929, 39087, 35401, 36491, 34826, 36515, 40100, 42409, 43114, 41826, 40683, 41678, 42732, 39253, 39486, 45001, 46968, 44797, 49528, 46558, 48310, 41787, 40211, 52072, 57337, 53817, 49252, 46365, 46049, 47534]"
spotify:track:7hIjPLEhARePR07iBlXnCv,"[82733, 67442, 65503, 58641, 54927, 43671, 50003, 46207, 43295, 40945, 38279, 35457, 34742]"
spotify:track:1nQYFGRi8UIO4f6NNlfRnl,"[75104, 66866, 65643, 61644, 59468, 51629, 50498, 46249, 45218, 42408, 42658, 40064, 38962, 38155, 38014, 35985, 37455, 38109]"
spotify:track:5yWb2ZCQWpWAWEi0NX6hoT,"[67584, 56778, 57619, 52351, 48821, 39913, 37534, 33305]"
spotify:track:0Pdoy2XJmNseSe3ZlJLqeC,"[62395, 54609, 51466, 45603, 41907, 31602]"
spotify:track:2TEqgO0Pg41QDhHwKkaZXe,"[47757, 42970, 40614, 35922, 35375]"
spotify:track:2pT368EubZZrgrb2yEaamS,"[46436, 44789, 44439, 41454, 42333, 37383, 35702, 36148, 35089]"
spotify:track:0rqwApvAOeMnhFfidj03vs,"[46069, 41460, 42981, 37043, 35786]"
spotify:track:1TrH1P2UmdaMq9o2kJyYMo,[41008]
spotify:track:2ZxjecrNNFlYidhtE4A8Ni,"[40963, 37139, 37361, 33199]"
spotify:track:34WmRXOGnWkAV9JT01JiH0,"[40798, 35178, 33962]"
spotify:track:1V1M29wpJd86jlYX4KOAU2,[39201]
spotify:track:5n9alcSFyu9sDfMbF0mdVj,[36722]
spotify:track:37F0uwRSrdzkBiuj0D5UHI,"[35859, 40178, 47297, 45316, 41651, 34820, 36893, 35667, 32658]"
spotify:track:0nXx9NKXR6qRq0xcrp69PB,[35836]
spotify:track:7MlDNspYwfqnHxORufupwq,"[35508, 35577, 35584, 35021, 36141, 33693, 34181, 38362, 37765, 38491, 36826, 39698, 41354, 40405, 43395, 41623]"
spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,[35317]
spotify:track:1P2ZnFqr6B0XSi2i4l0dYr,[34401]
spotify:track:6sVHAJZnias4ylqN7a0B4S,[34097]
spotify:track:7guuxhxRSe7SDCYIkxodUx,"[33931, 32564, 34740, 32176, 35713, 37002, 35852, 35072, 35311, 35466, 39142, 38862, 43437, 46658, 40536, 43924, 46774, 44427, 44865, 44407, 43835, 44604, 52774, 50502, 56349, 52506, 52322, 59576, 63092, 63993, 66317, 85893, 96932, 103099, 89325, 79511, 81790, 74863, 81981, 69641, 74136, 76656, 84577, 95482, 100090, 93074, 87022, 85263, 83772, 82458, 80531, 80475, 81003, 73696, 79477, 81825, 79815, 84942, 77122, 70845, 82461, 84124, 76854, 76922, 67336, 61842, 64380, 64264]"
spotify:track:4DHcnVTT87F0zZhRPYmZ3B,"[219794, 214803, 192422, 183942, 158815, 157446, 149820, 136301, 128549, 120561, 126064, 119455, 110292, 108003, 111532, 110240, 105327, 101989, 99340, 88983, 86010, 84699, 85392, 83629, 81438, 74245, 73141, 68130]"
spotify:track:4W4fNrZYkobj539TOWsLO2,"[89255, 63324, 57684, 53794, 46657, 46101, 43963, 38776, 34996, 33773]"
spotify:track:04CqLjewJiSAqM210vZAmT,"[63359, 45857]"
spotify:track:4wzI76iwDjHCCWC0G6VPZd,"[48055, 40006, 33868, 33697]"
spotify:track:3q9PVufz68TRvOao25IMNk,[35701]
spotify:track:25bM4zmalHioTOMMGt8Jn9,"[97163, 95867, 87699, 54776, 50521, 49268, 41345, 43980, 40059, 39550, 39399, 35293, 34063, 36237, 39679, 37168, 39374, 35685]"
spotify:track:2Jw3VjB1xy5KHBqEeAC6VK,"[78117, 65263]"
spotify:track:4P9Q0GojKVXpRTJCaL3kyy,"[40770, 41958]"
spotify:track:59hBR0BCtJsfIbV9VzCVAp,[39320]
spotify:track:5eTaQYBE1yrActixMAeLcZ,"[37567, 33061, 34584, 41658, 41009, 37230, 37319, 36549, 34366, 39666, 40940, 41195, 39001, 40098, 39664, 42281, 41318, 38622]"
spotify:track:1wzQQKkMkfS7apPzxNB0x8,"[33632, 34618, 36381, 38723, 38174]"
spotify:track:1gwphQDBqnWXO37xTMdbCN,"[105634, 88722, 66212, 49485, 46021, 40475, 39553]"
spotify:track:5SIWaBphpIP5bzab2iObnW,"[67793, 61600, 53617, 50860, 41872, 38316, 38829, 37854, 35228, 35970]"
spotify:track:5kRKviUY95Ra2asUeqsGBX,"[48094, 289936, 211564, 217830, 196404, 165247, 171093]"
spotify:track:2Ggr9IfS70wYQacW8nZKPG,"[46601, 40505]"
spotify:track:4hy7qTxsnyZUZoqo5RtaYq,"[46437, 38332, 35914]"
spotify:track:2NcA7OGr2ziqgamuk7eO6g,[41352]
spotify:track:6tnizyQReHBpYi5BCOO8bs,[40097]
spotify:track:17cTOsEvWCDeK4g4YNy9Cg,"[39997, 36390]"
spotify:track:5CVZeK7bOC9QxYcZ9gJ5X2,[39140]
spotify:track:6KNugyfidrtx40jDIth0mZ,[38791]
spotify:track:1KiktGkAMBWKxrKl99H3Li,[38669]
spotify:track:7h9kysAjzhU73sSaTiLOC9,[36709]
spotify:track:5BfCoUcWNXcpyJfjXRIeyC,"[46872, 49906, 51144, 53816, 58769, 59567, 57090, 56537, 54547, 50933, 50620, 49925, 47156, 44613, 41094, 39730, 38055, 36472, 36353]"
spotify:track:7GwnJvYPqVmbRdakEMwoFw,"[43607, 101707, 118517, 142916, 119618, 68828, 52074, 40087]"
spotify:track:6PkxSIt2TYLMFa8ybyngVP,"[42576, 32013]"
spotify:track:69CrOS7vEHIrhC2ILyEi0s,[39181]
spotify:track:446WB3hO5UAP632g7Io4sf,[38800]
spotify:track:6wmKvtSmyTqHNo44OBXVN1,[38285]
spotify:track:5DAho0SVNnXTPeqW5xSWF5,[37830]
spotify:track:2KQoXxQzVL7h4rMsmP8t5L,"[187067, 162297, 162419, 107025, 139829, 137915, 133858, 121007, 120459, 118259, 118429, 110650, 104062, 104077, 109199, 102974, 104857, 109872, 117762, 115098, 113623, 113932, 117811, 113708, 112555, 109073, 102432, 96446, 95038, 103416, 90124, 96403, 88213, 86631, 93896, 90169, 83840, 76131, 73915, 70103, 71535, 64996, 64269, 62642, 60673, 54402]"
spotify:track:59wn91U7xuJ5S1zkX8HmpK,"[172163, 151237, 144641, 93397, 119805, 113756, 110190, 105603, 112222, 112629, 111751, 104525, 102186, 106904, 113503, 112364, 111193, 123171, 135109, 132818, 134650, 136648, 139627, 135772, 135085, 130844, 120897, 111286, 106163, 117746, 100354, 103403, 94600, 91123, 100463, 97641, 90771, 79590, 78994, 74716, 73219, 66917, 65087, 65345, 63822, 57844]"
spotify:track:2m4M8p4bmwEXdRH2NE1iBj,"[113758, 76894, 60097, 36851, 43252, 38431]"
spotify:track:5qJgc1CpZl45RfZXyRHeFd,"[102339, 74101, 60383, 52951, 45748, 41876, 40149, 41829, 39692, 40476, 36596, 35437, 36852, 39570, 43130, 43264, 45228, 45919, 45485, 46435, 44647, 44068, 50725, 44633, 44734, 42561, 42422, 40420]"
spotify:track:7fCnysGjGEav9xo33FGXLW,"[94821, 55054, 40372]"
spotify:track:5j1YKmMrIspBIytQE1xSoh,"[92800, 57019, 45443, 34414]"
spotify:track:64uKsZN6fjZa5kpEmzC6dG,"[92015, 56775, 45185]"
spotify:track:430AL9fjgrmLCHSYcgmA6i,"[89329, 56045, 42078]"
spotify:track:7kNQcIdtqUgXgbCsSoK6NF,"[87548, 54391, 44766]"
spotify:track:0s6QUyKh3nacSbtZ8q7mAX,"[85129, 49846, 37577]"
spotify:track:7db8yyr25wPV2grLqDtC6x,"[79556, 45750, 34724]"
spotify:track:4C1wB59eaaFYFSGadEJi0X,"[78438, 48619, 37452]"
spotify:track:0aeoasiwc1pjuxU6datrSK,"[74387, 44535, 36046]"
spotify:track:2kQzb4P5mVzs5aNdAQGcBl,"[71066, 40095]"
spotify:track:6aPlaAulFrfU1gbwKwI4B9,"[67397, 39617]"
spotify:track:5250liKvedc3oIt4tTGZ9a,"[67256, 74065, 85279, 65531, 33749]"
spotify:track:2TxxJGYjwpVlIQG261ab1A,[54804]
spotify:track:7aRCf5cLOFN1U7kvtChY1G,"[49157, 39024]"
spotify:track:2NbsBSshscKIPRG3kwBbfo,"[38109, 56958, 38071]"
spotify:track:5pYNDOTIoZZ5ab77vb8EO3,"[35296, 36655, 41296, 40985, 41522, 42158, 41770, 44142, 50564, 51672, 51343, 51389, 51554, 55635, 61708, 58203, 72214, 83083, 78884, 87427, 94606, 93161, 105676, 98255, 101402, 104886, 102179, 122878, 125464, 116800, 106662, 106070, 105714, 103065, 94555, 89312, 94736, 87761, 91545, 94210, 92108, 87379, 89208, 89762, 84073, 92048, 87726, 91292, 94232, 94727, 101253, 97871, 103027, 103204, 94581, 90015, 96665, 101301, 113864, 181687, 167932, 153471, 143036, 129451, 126427, 127985]"
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,[32781]
spotify:track:3ZEno9fORwMA1HPecdLi0R,[32460]
spotify:track:3BKD1PwArikchz2Zrlp1qi,"[32187, 40127, 44245, 44687, 41209, 44712, 50391, 53045, 52481, 50937, 55279, 55706, 61859, 63661, 66245, 59325, 59729, 59724, 65729, 62794, 57968, 53041, 54427, 54408, 50936, 47392, 40681, 38350, 38374, 39359, 37090, 36856, 35497, 47843, 40393, 40981, 41692, 42143, 43800, 43409, 44067, 43715, 43539, 42119, 40851, 41276, 41707, 50037, 54080, 53172, 50914, 55454, 57420, 56899, 58736, 61112, 58824]"
spotify:track:0TbhapWcm8UxFS4wU27Ooa,"[31657, 114037, 118619, 97798, 80197, 73648, 61872, 49923, 48195, 44960, 42600, 42066, 35251, 33601, 35014]"
spotify:track:1odExI7RdWc4BT515LTAwj,"[271395, 260589, 220669, 199428, 208618, 182436, 167861, 161043, 152320, 142649, 139443, 125270, 117439, 117687, 115219, 112225, 109258, 105068, 104837, 101421, 96951, 103332, 103028, 106674, 99386, 97938, 96074, 93561, 91307, 87785, 88889, 85098, 85349, 91224, 93590, 95226, 77599, 83050, 87415, 92734, 86282, 87277, 82080, 75858, 75037, 75724, 79127, 78695, 75617, 78986, 67533, 69077, 64951, 63434, 61216, 54387, 53088, 52818, 50124, 50032, 49769, 46478, 43582, 44835, 45933]"
spotify:track:3USxtqRwSYz57Ewm6wWRMp,"[66738, 48073, 46821, 44598, 43457, 58649, 54363, 52604, 65506, 75195, 64995, 58141, 55943, 53378, 50531, 49264, 49698, 48729, 47303, 45198, 41064, 42768, 45461, 43636, 42964, 41372, 39402, 39484, 41108, 39411, 37822, 37382, 38934, 43182, 40558, 39518, 37431, 37965, 37838, 56803, 48556, 44564, 42937]"
spotify:track:0CvtHB4Qe7aDu9uOkYiRJK,"[66444, 63751, 60392, 55101, 63942, 58258, 47966, 44857, 40451, 37203, 40379]"
spotify:track:5w40ZYhbBMAlHYNDaVJIUu,"[56683, 35228]"
spotify:track:7KZZEpKYeurcDdFAqxCpRH,"[48251, 38653, 33217]"
spotify:track:4gyqaWF6yoq7F1Rg0LJ3bg,[38349]
spotify:track:12FrNhyBOSSjiG9TN3ePzJ,[33972]
spotify:track:38qhsm0c4QVk6BMhtvZFWv,"[147429, 139577, 157147, 128910, 102211, 98170, 95133, 92654, 86018, 80024, 75352, 76995, 80738, 74989, 77607, 90660, 90115, 87352, 98108, 76726, 75572, 70158, 70656, 72245, 60868, 54808, 51342, 48019, 43378, 38306, 39296, 40097, 37616, 39522, 54089, 50955, 52022, 50758, 49416, 46327, 43635, 42214, 43385, 46163, 45876, 44949, 46742, 47909, 47264, 42456, 45177, 45479, 44689, 43815, 44246]"
spotify:track:2RXUQI9ymvyPCmD2V5Hm44,"[96298, 118478, 98560, 84226, 57783, 50022, 45161, 42472, 34556]"
spotify:track:36gcliMRX1vCpgnrZE3dFZ,"[76748, 66815, 64338, 59201, 61172, 62767, 58834, 60183, 59858, 59237, 60265, 60454, 57991, 53617, 54822, 54565, 53043, 50974, 49898, 46442, 45798, 45363, 45007, 46074, 44084, 40560, 40265, 41894, 40333, 40266, 40306, 41068, 42260, 42603, 45504, 48038, 46425, 45908, 44923, 47099, 46935, 45134, 44935, 45355, 45033, 42532, 39481, 44114, 51117, 46492, 47452, 48464, 48267, 49561, 48427, 43928]"
spotify:track:4VMRsbfZzd3SfQtaJ1Wpwi,"[75031, 46719]"
spotify:track:3IhM5Mber8KA0NaRNpK2px,"[71693, 57194, 62114, 66792, 65763, 68545, 79748, 84224, 100191, 116195, 112318, 112724, 114055, 100263, 97867, 95871, 98670, 91390, 87303, 90080, 90908, 86283, 88094, 88230, 79865, 76421, 77104, 75865, 65824, 65124, 59852, 57989, 57092, 56043, 60337, 52332, 63477, 60679, 58917, 59137, 61045, 60517, 57786, 57761, 58350, 57810, 56176, 52600, 54627, 50140, 49726, 48919, 47906, 51843, 57489, 60768, 58736, 59846, 60903, 61488, 62787, 62669, 57502, 50812]"
spotify:track:3j11iDncb7ZeDMw7lFucqM,"[47640, 42594, 41690, 39958, 44932, 44189, 41367, 43050, 45070, 46277, 44115, 44053, 45995, 44259, 43095, 40113, 39913, 39481, 35915, 36852, 39948, 39740, 39171]"
spotify:track:5TOgxgZrIZzvaKg9r2bvc2,[41001]
spotify:track:7KA4W4McWYRpgf0fWsJZWB,"[40575, 41592, 39629, 39038, 37166, 35486, 35423, 34901]"
spotify:track:2EAvOY1uymm5ZAd0ZbnnPW,"[425364, 392529, 351690, 328007, 315104, 317585, 316440, 284700, 270941, 257532, 266052, 293869, 253594, 264494, 257370, 253286, 255544, 250145, 253005, 244150, 225107, 216834, 221657, 226601, 312470, 281343, 258381, 227105, 216608, 202681, 198517, 212293, 207543, 195017, 168508, 178537, 163197, 161963, 160276, 160261, 168923, 175640, 193807, 183054, 180255, 179345, 168290, 177162, 178391, 194923, 184171, 176335, 173348, 164449, 172900, 194002, 315146, 261780, 243001, 228645, 210760, 213640, 196381]"
