artist_names,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,popularity_score1,popularity_score2
Alec Benjamin,Let Me Down Slowly,spotify:track:2qxmye6gAegTMjLKEBoR3d,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4,0.017840248317516,0.0364890698310755
"Manuel, T. Danny",Talán,spotify:track:5uWUKvPNekWal505BdKgfD,0.64,0.761,10,-5.137,1,0.0253,0.26,0.0,0.132,0.148,96.997,audio_features,5uWUKvPNekWal505BdKgfD,https://api.spotify.com/v1/tracks/5uWUKvPNekWal505BdKgfD,https://api.spotify.com/v1/audio-analysis/5uWUKvPNekWal505BdKgfD,190567,4,0.0259944843856819,0.0531671162357462
OneRepublic,I Ain't Worried,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4,0.0282056489042824,0.0575788053533432
"VALMAR, Bruno X Spacc, Manuel",Visz a vérem,spotify:track:5ljaIN5amyFn4fluFmjXy6,0.818,0.669,8,-5.189,1,0.0697,0.292,0.0,0.133,0.343,104.968,audio_features,5ljaIN5amyFn4fluFmjXy6,https://api.spotify.com/v1/tracks/5ljaIN5amyFn4fluFmjXy6,https://api.spotify.com/v1/audio-analysis/5ljaIN5amyFn4fluFmjXy6,187440,4,0.0198502594700441,0.0404434446352647
"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4,0.0270818279486693,0.0551772338752879
"Azahriah, DESH",Habibi,spotify:track:38U5WKJpBQncqAss18dLrO,0.729,0.57,9,-6.072,1,0.181,0.283,1.02e-06,0.0765,0.594,157.001,audio_features,38U5WKJpBQncqAss18dLrO,https://api.spotify.com/v1/tracks/38U5WKJpBQncqAss18dLrO,https://api.spotify.com/v1/audio-analysis/38U5WKJpBQncqAss18dLrO,161083,4,0.0341151722302182,0.0695071558836547
"VALMAR, Nemazalány, Sofi",Álmatlan esték,spotify:track:3JEYn4Ewai3sGkJl01v9Of,0.799,0.801,10,-2.776,1,0.0571,0.248,0.0,0.11,0.793,97.955,audio_features,3JEYn4Ewai3sGkJl01v9Of,https://api.spotify.com/v1/tracks/3JEYn4Ewai3sGkJl01v9Of,https://api.spotify.com/v1/audio-analysis/3JEYn4Ewai3sGkJl01v9Of,183686,4,0.022749292469851,0.0462589517287154
"Dua Lipa, DaBaby",Levitating (feat. DaBaby),spotify:track:5nujrmhLynf4yMoMtj8AQF,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4,0.0306014736326102,0.0622257634374572
"Topic, A7S",Breaking Me,spotify:track:3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,audio_features,3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,4,0.0374171216823097,0.0760848640907545
"Shawn Mendes, Camila Cabello",Señorita,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9,-6.049,0,0.0289,0.0379,0.0,0.0828,0.75,116.963,audio_features,6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4,0.0416459242087634,0.0846838116053085
Arctic Monkeys,Do I Wanna Know?,spotify:track:3rq5w4bQGigXOfdN30ATJt,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,3rq5w4bQGigXOfdN30ATJt,https://api.spotify.com/v1/tracks/3rq5w4bQGigXOfdN30ATJt,https://api.spotify.com/v1/audio-analysis/3rq5w4bQGigXOfdN30ATJt,272394,4,0.0117071407225396,0.0237582814653999
"Majka, Horváth Tamás",Meztelen,spotify:track:2dsbdPTyFRLJzJsgv8RISq,0.754,0.741,1,-5.286,0,0.171,0.0908,0.0,0.0658,0.444,94.982,audio_features,2dsbdPTyFRLJzJsgv8RISq,https://api.spotify.com/v1/tracks/2dsbdPTyFRLJzJsgv8RISq,https://api.spotify.com/v1/audio-analysis/2dsbdPTyFRLJzJsgv8RISq,248000,4,0.0184811037957758,0.037505252236864
"Don Omar, Lucenzo",Danza Kuduro,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,0.4,0.915,0,-4.89,1,0.279,0.083,0.0,0.0503,0.871,89.006,audio_features,2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/tracks/2a1o6ZejUi8U3wzzOtCOYw,https://api.spotify.com/v1/audio-analysis/2a1o6ZejUi8U3wzzOtCOYw,198773,3,0.0147259038064056,0.0298845102964725
Pogány Induló,Gettó csirke,spotify:track:1PLekMr5mC9sf0n37TWv5G,0.593,0.476,6,-13.459,1,0.862,0.456,0.0,0.359,0.582,176.112,audio_features,1PLekMr5mC9sf0n37TWv5G,https://api.spotify.com/v1/tracks/1PLekMr5mC9sf0n37TWv5G,https://api.spotify.com/v1/audio-analysis/1PLekMr5mC9sf0n37TWv5G,136286,4,0.0263522684037544,0.0533714037611554
Bagossy Brothers Company,Valahol Itt,spotify:track:4yaocgESiM55W0q8I8545J,0.682,0.776,0,-4.142,1,0.0285,0.0106,0.0,0.126,0.29,110.024,audio_features,4yaocgESiM55W0q8I8545J,https://api.spotify.com/v1/tracks/4yaocgESiM55W0q8I8545J,https://api.spotify.com/v1/audio-analysis/4yaocgESiM55W0q8I8545J,228375,4,0.0164848437626782,0.0333868507605256
The Weeknd,Save Your Tears,spotify:track:5QO79kh1waicV47BqGRL3g,0.679,0.825,0,-5.487,1,0.0309,0.0212,1.21e-05,0.543,0.644,118.049,audio_features,5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627,4,0.0202706199667843,0.0410542055112814
OneRepublic,Counting Stars,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,0.663,0.706,1,-4.972,0,0.0383,0.0654,0.0,0.118,0.474,122.013,audio_features,2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4,0.0110884106464556,0.0223656939537365
Farruko,Pepas,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,audio_features,5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/tracks/5fwSHlTEWpluwOM0Sxnh5k,https://api.spotify.com/v1/audio-analysis/5fwSHlTEWpluwOM0Sxnh5k,287120,4,0.0288757419830111,0.0582433342767229
XXXTENTACION,SAD!,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,0.013823166165221,0.0278817870099176
"Coolio, L.V.",Gangsta's Paradise,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,audio_features,1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/tracks/1DIXPcTDzTj8ZMHt3PDt8p,https://api.spotify.com/v1/audio-analysis/1DIXPcTDzTj8ZMHt3PDt8p,240693,4,0.0117605444196194,0.0237214101826766
"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.76,0.478,2,-5.574,1,0.0467,0.552,0.0,0.0703,0.913,89.908,audio_features,3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040,4,0.0233750226098232,0.0470501156373772
"Joel Corry, MNEK",Head & Heart (feat. MNEK),spotify:track:6cx06DFPPHchuUAcTxznu9,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,4,0.0375303081725093,0.0755424013442835
"Dzsúdló, Azahriah",Várnék,spotify:track:0nQuoTxzDIVoWzaTgF5xtW,0.682,0.691,6,-4.227,1,0.0627,0.405,0.0,0.125,0.69,75.96,audio_features,0nQuoTxzDIVoWzaTgF5xtW,https://api.spotify.com/v1/tracks/0nQuoTxzDIVoWzaTgF5xtW,https://api.spotify.com/v1/audio-analysis/0nQuoTxzDIVoWzaTgF5xtW,187105,4,0.0513526787516588,0.1029272716229435
Carson Coma,Immunissá válunk,spotify:track:5yz7GjTUzj3bCB6LtzU6dV,0.538,0.847,4,-9.567,0,0.08,0.00524,0.000623,0.0732,0.448,171.008,audio_features,5yz7GjTUzj3bCB6LtzU6dV,https://api.spotify.com/v1/tracks/5yz7GjTUzj3bCB6LtzU6dV,https://api.spotify.com/v1/audio-analysis/5yz7GjTUzj3bCB6LtzU6dV,200813,4,0.0248110304556289,0.0497292786477891
Azahriah,figyelj,spotify:track:1tAyEL10PQDcIvEL2o75wt,0.683,0.683,9,-7.846,1,0.036,0.124,3.14e-06,0.159,0.234,110.933,audio_features,1tAyEL10PQDcIvEL2o75wt,https://api.spotify.com/v1/tracks/1tAyEL10PQDcIvEL2o75wt,https://api.spotify.com/v1/audio-analysis/1tAyEL10PQDcIvEL2o75wt,164291,4,0.0455039265689885,0.0912044926132595
Azahriah,four moods,spotify:track:1o0TkBcMTkkOg1KUeB4riK,0.538,0.669,2,-8.325,0,0.217,0.37,1.06e-06,0.13,0.198,101.993,audio_features,1o0TkBcMTkkOg1KUeB4riK,https://api.spotify.com/v1/tracks/1o0TkBcMTkkOg1KUeB4riK,https://api.spotify.com/v1/audio-analysis/1o0TkBcMTkkOg1KUeB4riK,203529,4,0.0640085218189109,0.1282936483858759
Eminem,Lose Yourself,spotify:track:1v7L65Lzy0j0vdpRjJewt1,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,audio_features,1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/tracks/1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/audio-analysis/1v7L65Lzy0j0vdpRjJewt1,322227,4,0.0119217740290758,0.0238435480581516
Jason Derulo,Take You Dancing,spotify:track:59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,audio_features,59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,190306,4,0.0234362040606708,0.0467701136512448
"Beton.Hofi, Hundred Sins",BAGIRA,spotify:track:0M2QC4tPJmNqRhd4NfOZgz,0.637,0.825,11,-5.424,0,0.363,0.196,0.0,0.75,0.523,86.201,audio_features,0M2QC4tPJmNqRhd4NfOZgz,https://api.spotify.com/v1/tracks/0M2QC4tPJmNqRhd4NfOZgz,https://api.spotify.com/v1/audio-analysis/0M2QC4tPJmNqRhd4NfOZgz,123757,4,0.0731603145855292,0.1460012986347105
DESH,Kukásautó,spotify:track:0D6Aewbxit6kZYncgVohxU,0.774,0.538,7,-9.123,0,0.0659,0.478,0.0,0.14,0.488,86.021,audio_features,0D6Aewbxit6kZYncgVohxU,https://api.spotify.com/v1/tracks/0D6Aewbxit6kZYncgVohxU,https://api.spotify.com/v1/audio-analysis/0D6Aewbxit6kZYncgVohxU,195698,4,0.025746950449173,0.0513815204699288
"Tiësto, Ava Max",The Motto,spotify:track:18asYwWugKjjsihZ0YvRxO,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,audio_features,18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/tracks/18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/audio-analysis/18asYwWugKjjsihZ0YvRxO,164819,4,0.0293867259626517,0.0586451845850614
"ByeAlex és a Slepp, Hiro",Így Hagysz El,spotify:track:4FKC5sLNhKntZHZNxyHO5t,0.834,0.75,11,-5.373,1,0.0478,0.18,0.0,0.145,0.886,105.006,audio_features,4FKC5sLNhKntZHZNxyHO5t,https://api.spotify.com/v1/tracks/4FKC5sLNhKntZHZNxyHO5t,https://api.spotify.com/v1/audio-analysis/4FKC5sLNhKntZHZNxyHO5t,212571,4,0.0197493222043059,0.0394124424603597
ekhoe,Costa Rica,spotify:track:3q8b8Rn1UB0bG9QG2yBgIQ,0.915,0.484,6,-7.738,0,0.41,0.16,0.0,0.0892,0.383,122.013,audio_features,3q8b8Rn1UB0bG9QG2yBgIQ,https://api.spotify.com/v1/tracks/3q8b8Rn1UB0bG9QG2yBgIQ,https://api.spotify.com/v1/audio-analysis/3q8b8Rn1UB0bG9QG2yBgIQ,141148,4,0.0324085695407032,0.0646756819819895
4s Street,Mesélek a bornak,spotify:track:2uD4Fw5DjWGMffAs7RWSmd,0.661,0.373,9,-7.357,0,0.0419,0.912,7.87e-06,0.114,0.226,119.686,audio_features,2uD4Fw5DjWGMffAs7RWSmd,https://api.spotify.com/v1/tracks/2uD4Fw5DjWGMffAs7RWSmd,https://api.spotify.com/v1/audio-analysis/2uD4Fw5DjWGMffAs7RWSmd,217000,4,0.0212851855729044,0.0424774654528282
"David Guetta, Bebe Rexha",I'm Good (Blue),spotify:track:4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4,0.0431439808998425,0.0859094197769453
Lewis Capaldi,Before You Go,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,0.459,0.574,3,-4.857,1,0.0577,0.608,0.0,0.0885,0.183,111.881,audio_features,2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/tracks/2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/audio-analysis/2gMXnyrvIjhVBUZwvLZDMP,215107,4,0.0201683889312724,0.0401598219446576
Arctic Monkeys,I Wanna Be Yours,spotify:track:5XeFesFbtLpXzIVDNQP22n,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,audio_features,5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n,183956,4,0.0144748132638088,0.0288226256116757
"MEDUZA, Becky Hill, Goodboys",Lose Control,spotify:track:7CHi4DtfK4heMlQaudCuHK,0.598,0.527,10,-8.659,0,0.0415,0.129,0.0,0.14,0.53,123.943,audio_features,7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/tracks/7CHi4DtfK4heMlQaudCuHK,https://api.spotify.com/v1/audio-analysis/7CHi4DtfK4heMlQaudCuHK,168387,4,0.0246922120819843,0.0491677765641764
LMEN PRALA,Polizei,spotify:track:2WDRZdUzRYiv3JkdaMXU9p,0.877,0.631,10,-6.716,0,0.0704,0.269,4.79e-05,0.0889,0.604,125.947,audio_features,2WDRZdUzRYiv3JkdaMXU9p,https://api.spotify.com/v1/tracks/2WDRZdUzRYiv3JkdaMXU9p,https://api.spotify.com/v1/audio-analysis/2WDRZdUzRYiv3JkdaMXU9p,154286,4,0.0251290727322635,0.0500376648824563
Bruno X Spacc,Hátmasszázs,spotify:track:29MOrJUChg9gigKjgMMGEP,0.768,0.456,2,-9.803,1,0.0554,0.645,3.7e-06,0.142,0.421,105.05,audio_features,29MOrJUChg9gigKjgMMGEP,https://api.spotify.com/v1/tracks/29MOrJUChg9gigKjgMMGEP,https://api.spotify.com/v1/audio-analysis/29MOrJUChg9gigKjgMMGEP,137161,4,0.0203086491883145,0.0403486501684723
"Beton.Hofi, ajsa luna, Hundred Sins, Beatrick",TISZALÖK,spotify:track:4Os68ICIOhJVOPfl53TjBP,0.731,0.578,11,-5.059,1,0.167,0.138,2.29e-06,0.109,0.608,79.997,audio_features,4Os68ICIOhJVOPfl53TjBP,https://api.spotify.com/v1/tracks/4Os68ICIOhJVOPfl53TjBP,https://api.spotify.com/v1/audio-analysis/4Os68ICIOhJVOPfl53TjBP,156195,4,0.0356722219606461,0.0708725622898833
"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,audio_features,1HhNoOuqm1a5MXYEgAFl8o,https://api.spotify.com/v1/tracks/1HhNoOuqm1a5MXYEgAFl8o,https://api.spotify.com/v1/audio-analysis/1HhNoOuqm1a5MXYEgAFl8o,173381,4,0.0345982273625739,0.0687387801796788
Ariana Grande,7 rings,spotify:track:14msK75pk3pA33pzPVNtBF,0.725,0.321,1,-10.744,0,0.323,0.578,0.0,0.0884,0.319,70.142,audio_features,14msK75pk3pA33pzPVNtBF,https://api.spotify.com/v1/tracks/14msK75pk3pA33pzPVNtBF,https://api.spotify.com/v1/audio-analysis/14msK75pk3pA33pzPVNtBF,178640,4,0.0286257236232425,0.0568727785675758
Tóth Andi,Néztek,spotify:track:2RvZC77XsiE9x434T6o1S2,0.867,0.321,1,-10.35,0,0.426,0.18,0.0,0.156,0.551,139.956,audio_features,2RvZC77XsiE9x434T6o1S2,https://api.spotify.com/v1/tracks/2RvZC77XsiE9x434T6o1S2,https://api.spotify.com/v1/audio-analysis/2RvZC77XsiE9x434T6o1S2,147165,4,0.0267279879077818,0.0529821215466254
Konyha,Százszor Visszajátszott - Radio Edit,spotify:track:1twe8VH56PYRazRTKNk089,0.67,0.521,4,-6.692,1,0.0343,0.301,0.0,0.14,0.419,93.02,audio_features,1twe8VH56PYRazRTKNk089,https://api.spotify.com/v1/tracks/1twe8VH56PYRazRTKNk089,https://api.spotify.com/v1/audio-analysis/1twe8VH56PYRazRTKNk089,188593,4,0.011241959159263,0.0222846122444127
"Dynoro, Gigi D'Agostino",In My Mind,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560,4,0.0221547559306463,0.0437141660164614
"Azahriah, DESH",RÉT,spotify:track:7EQq2RCCbFOR7XnN5J1vTv,0.713,0.711,0,-7.006,1,0.0638,0.418,0.0,0.116,0.634,82.019,audio_features,7EQq2RCCbFOR7XnN5J1vTv,https://api.spotify.com/v1/tracks/7EQq2RCCbFOR7XnN5J1vTv,https://api.spotify.com/v1/audio-analysis/7EQq2RCCbFOR7XnN5J1vTv,190976,4,0.0362894106743902,0.0714350861256082
"Azahriah, DESH",Felednéd,spotify:track:3Mls3f2j9xGRqRRsoKA0Ef,0.734,0.69,4,-5.662,1,0.0639,0.187,0.000155,0.0884,0.566,98.008,audio_features,3Mls3f2j9xGRqRRsoKA0Ef,https://api.spotify.com/v1/tracks/3Mls3f2j9xGRqRRsoKA0Ef,https://api.spotify.com/v1/audio-analysis/3Mls3f2j9xGRqRRsoKA0Ef,181531,4,0.0232137377878514,0.0456958470075876
"Post Malone, 21 Savage",rockstar (feat. 21 Savage),spotify:track:0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0713,0.124,7.75e-05,0.131,0.129,159.798,audio_features,0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4,0.0184680481295156,0.0363540378360249
"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine",Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,audio_features,4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153,4,0.0365143785479036,0.0717064921154609
"ByeAlex és a Slepp, Hiro",Hullik,spotify:track:2PHgjJwswIHOhXexoizfT0,0.865,0.589,9,-6.226,1,0.0971,0.544,0.000918,0.0895,0.564,92.008,audio_features,2PHgjJwswIHOhXexoizfT0,https://api.spotify.com/v1/tracks/2PHgjJwswIHOhXexoizfT0,https://api.spotify.com/v1/audio-analysis/2PHgjJwswIHOhXexoizfT0,213913,4,0.0334268571820698,0.065643255240567
"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),spotify:track:5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806,4,0.03991622841632,0.0781975436929144
Follow The Flow,A holnap küszöbén,spotify:track:3oCLp8UO1RdZC4EYxgVu3v,0.667,0.677,10,-5.004,0,0.0574,0.271,0.0,0.0539,0.868,139.99,audio_features,3oCLp8UO1RdZC4EYxgVu3v,https://api.spotify.com/v1/tracks/3oCLp8UO1RdZC4EYxgVu3v,https://api.spotify.com/v1/audio-analysis/3oCLp8UO1RdZC4EYxgVu3v,197633,4,0.0139062632525213,0.027242945324203
Ed Sheeran,Shivers,spotify:track:3xWGA8pa0IKFI7IMPri4P0,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,audio_features,3xWGA8pa0IKFI7IMPri4P0,https://api.spotify.com/v1/tracks/3xWGA8pa0IKFI7IMPri4P0,https://api.spotify.com/v1/audio-analysis/3xWGA8pa0IKFI7IMPri4P0,207853,4,0.0228752843326813,0.044813628868837
"MEDUZA, Goodboys",Piece Of Your Heart,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,152913,4,0.0230275146675891,0.0451118543960882
"DESH, Azahriah",Papa,spotify:track:3XKdJfbBwnxUnn5tdaJoYL,0.827,0.721,5,-7.803,0,0.0608,0.296,0.000259,0.114,0.42,104.104,audio_features,3XKdJfbBwnxUnn5tdaJoYL,https://api.spotify.com/v1/tracks/3XKdJfbBwnxUnn5tdaJoYL,https://api.spotify.com/v1/audio-analysis/3XKdJfbBwnxUnn5tdaJoYL,140481,4,0.0495597139954028,0.0968516998454713
Travis Scott,HIGHEST IN THE ROOM,spotify:track:3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,audio_features,3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/tracks/3eekarcy7kvN4yt5ZFzltW,https://api.spotify.com/v1/audio-analysis/3eekarcy7kvN4yt5ZFzltW,175721,4,0.0250531346780293,0.0489599007825133
Måneskin,I WANNA BE YOUR SLAVE,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,audio_features,4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/audio-analysis/4pt5fDVTg5GhEvEtlz9dKk,173347,4,0.0307396849378434,0.0599236346252452
VALMAR,SZÍNVAK,spotify:track:3uAoUHEPlLa5pWKpOrmIxo,0.611,0.767,10,-4.695,0,0.038,0.053,0.0,0.288,0.803,133.885,audio_features,3uAoUHEPlLa5pWKpOrmIxo,https://api.spotify.com/v1/tracks/3uAoUHEPlLa5pWKpOrmIxo,https://api.spotify.com/v1/audio-analysis/3uAoUHEPlLa5pWKpOrmIxo,198279,4,0.0323171083988979,0.0629986481564721
Krúbi,PestiEst,spotify:track:4aSDknafFjICMMpN05Ocot,0.736,0.66,10,-6.431,0,0.255,0.0411,1.19e-06,0.357,0.477,88.545,audio_features,4aSDknafFjICMMpN05Ocot,https://api.spotify.com/v1/tracks/4aSDknafFjICMMpN05Ocot,https://api.spotify.com/v1/audio-analysis/4aSDknafFjICMMpN05Ocot,212760,4,0.0126809611121779,0.0247201388667324
"Ofenbach, Quarterhead, Norma Jean Martine",Head Shoulders Knees & Toes (feat. Norma Jean Martine),spotify:track:6i7zAdNhzUN2k1HcrBxPHG,0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,audio_features,6i7zAdNhzUN2k1HcrBxPHG,https://api.spotify.com/v1/tracks/6i7zAdNhzUN2k1HcrBxPHG,https://api.spotify.com/v1/audio-analysis/6i7zAdNhzUN2k1HcrBxPHG,156960,4,0.0269141825138211,0.0524662384294602
"The Weeknd, Daft Punk",Starboy,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4,0.0137090626951816,0.0267243098184556
