artist_names,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,popularity_score1,popularity_score2,streams,release_week,weeks_after_release,occurence_percentage,log_occurence,normalized_streams,popularity_score_log,popularity_log_normalized
"Saweetie, Doja Cat",Best Friend (feat. Doja Cat),spotify:track:2etHQJxIbV0soyPhelVs9Y,0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,audio_features,2etHQJxIbV0soyPhelVs9Y,https://api.spotify.com/v1/tracks/2etHQJxIbV0soyPhelVs9Y,https://api.spotify.com/v1/audio-analysis/2etHQJxIbV0soyPhelVs9Y,155884,4,0.009191063303814,0.0123382918399127,22,2021-01-14,183,12.021857923497269,2.486726486504986,0.0036960491448063,-4.087604283619964,21.45469303231032
"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",CARNIVAL,spotify:track:3w0w2T288dec0mgeZZqoNN,0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,audio_features,3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/tracks/3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/audio-analysis/3w0w2T288dec0mgeZZqoNN,264324,4,0.0433851027581709,0.0582411459523707,22,2024-02-15,22,100.0,4.605170185988092,0.0094209553623396,-2.53571978779838,67.22160742505228
21 Savage,redrum,spotify:track:52eIcoLUM25zbQupAZYoFh,0.625,0.733,2,-8.757,1,0.0488,0.00598,0.000983,0.375,0.244,172.09,audio_features,52eIcoLUM25zbQupAZYoFh,https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh,https://api.spotify.com/v1/audio-analysis/52eIcoLUM25zbQupAZYoFh,270698,4,0.0324682085719716,0.0435860595926806,22,2024-01-18,26,84.61538461538461,4.438116101324925,0.0073157636778088,-2.825574502756915,58.67344809904725
"Jax Jones, Au/Ra",i miss u (with Au/Ra),spotify:track:7CH8J4ulT49UfZwSDSkSZA,0.668,0.726,9,-7.512,1,0.0468,0.0387,0.0,0.134,0.453,124.075,audio_features,7CH8J4ulT49UfZwSDSkSZA,https://api.spotify.com/v1/tracks/7CH8J4ulT49UfZwSDSkSZA,https://api.spotify.com/v1/audio-analysis/7CH8J4ulT49UfZwSDSkSZA,172143,4,0.009390003361755,0.0126053534858167,22,2020-10-15,196,11.224489795918368,2.41809798011589,0.0038832187276815,-4.066190264324946,22.08621785939532
Olivia Rodrigo,deja vu,spotify:track:61KpQadow081I2AsbeLcsb,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,audio_features,61KpQadow081I2AsbeLcsb,https://api.spotify.com/v1/tracks/61KpQadow081I2AsbeLcsb,https://api.spotify.com/v1/audio-analysis/61KpQadow081I2AsbeLcsb,215508,4,0.0158346380075242,0.0212567772039099,22,2021-04-01,172,12.790697674418606,2.5487181625329542,0.0062127850149533,-3.5436360961064626,37.49696005497643
Michael Bublé,Santa Claus Is Coming to Town,spotify:track:5Ber68jZ7ytegr2UISEdb7,0.594,0.389,10,-7.109,1,0.0517,0.785,0.0,0.0313,0.396,122.331,audio_features,5Ber68jZ7ytegr2UISEdb7,https://api.spotify.com/v1/tracks/5Ber68jZ7ytegr2UISEdb7,https://api.spotify.com/v1/audio-analysis/5Ber68jZ7ytegr2UISEdb7,171093,4,0.0112350125119578,0.0150821356153735,22,2019-01-03,289,7.612456747404845,2.029785951233975,0.0055350725553734,-3.8868008962638494,27.37662308808713
Michael Patrick Kelly,Beautiful Madness,spotify:track:4tfLFDGypUWad5AT6772If,0.705,0.765,8,-6.479,0,0.037,0.222,0.000124,0.07,0.93,90.051,audio_features,4tfLFDGypUWad5AT6772If,https://api.spotify.com/v1/tracks/4tfLFDGypUWad5AT6772If,https://api.spotify.com/v1/audio-analysis/4tfLFDGypUWad5AT6772If,175406,4,0.0077256207532653,0.0103710485226141,22,2020-05-07,219,10.04566210045662,2.3071409095299065,0.0033485690975153,-4.261293739594271,16.33238497143259
Arctic Monkeys,505,spotify:track:58ge6dfP91o9oXMzq3XkIS,0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,audio_features,58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/tracks/58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/audio-analysis/58ge6dfP91o9oXMzq3XkIS,253587,4,0.0063471906444314,0.0085206126805872,22,2019-01-03,289,7.612456747404845,2.029785951233975,0.0031270246207846,-4.4578236187504165,10.536485741062734
Goodboys,Bongo Cha Cha Cha,spotify:track:7J4zszAZxAyowZp7gNUIUI,0.817,0.974,5,-5.703,0,0.0473,0.00664,0.255,0.0651,0.973,126.006,audio_features,7J4zszAZxAyowZp7gNUIUI,https://api.spotify.com/v1/tracks/7J4zszAZxAyowZp7gNUIUI,https://api.spotify.com/v1/audio-analysis/7J4zszAZxAyowZp7gNUIUI,113128,4,0.0128855943898878,0.0172979141648608,22,2021-06-17,161,13.664596273291924,2.6148082743619443,0.004927930860641,-3.7497259421436127,31.419126062697146
"Black Eyed Peas, Shakira",GIRL LIKE ME,spotify:track:2vBET2pmrQqafaS6zIaYta,0.964,0.486,2,-8.891,1,0.188,0.0194,0.04,0.0694,0.318,124.058,audio_features,2vBET2pmrQqafaS6zIaYta,https://api.spotify.com/v1/tracks/2vBET2pmrQqafaS6zIaYta,https://api.spotify.com/v1/audio-analysis/2vBET2pmrQqafaS6zIaYta,220659,4,0.0088498585804139,0.0118802508804167,22,2020-06-18,213,10.328638497652582,2.334920473636982,0.0037902184165737,-4.125434436281511,20.33903696190877
Azahriah,mariana.árok,spotify:track:4iLTcaEz2yfnUDkO5XTe3B,0.621,0.663,4,-9.421,0,0.061,0.614,0.00824,0.104,0.376,102.979,audio_features,4iLTcaEz2yfnUDkO5XTe3B,https://api.spotify.com/v1/tracks/4iLTcaEz2yfnUDkO5XTe3B,https://api.spotify.com/v1/audio-analysis/4iLTcaEz2yfnUDkO5XTe3B,244660,4,0.059538752360393,0.0799261715564483,22,2024-02-15,22,100.0,4.605170185988092,0.0129286758047614,-2.219208514837087,76.55590026254106
Ali Gatie,It's You,spotify:track:6moU77g9RQyMzHNuKEaQKq,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,audio_features,6moU77g9RQyMzHNuKEaQKq,https://api.spotify.com/v1/tracks/6moU77g9RQyMzHNuKEaQKq,https://api.spotify.com/v1/audio-analysis/6moU77g9RQyMzHNuKEaQKq,212607,4,0.0096592043285751,0.0129667349693753,22,2019-06-20,265,8.30188679245283,2.116482813360185,0.0045638000306933,-4.037924638369729,22.919804693230404
Imagine Dragons,Demons,spotify:track:5qaEfEh1AtSdrdrByCP7qR,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,audio_features,5qaEfEh1AtSdrdrByCP7qR,https://api.spotify.com/v1/tracks/5qaEfEh1AtSdrdrByCP7qR,https://api.spotify.com/v1/audio-analysis/5qaEfEh1AtSdrdrByCP7qR,177507,4,0.006009801279579,0.0080676935449412,22,2019-01-03,289,7.612456747404845,2.029785951233975,0.0029608054366153,-4.512444232520867,8.925659058251028
Peggy Gou,(It Goes Like) Nanana - Edit,spotify:track:23RoR84KodL5HWvUTneQ1w,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,audio_features,23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/tracks/23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/audio-analysis/23RoR84KodL5HWvUTneQ1w,231545,4,0.0132607255940688,0.0178014988016376,22,2023-07-06,54,40.74074074074074,3.707228592782133,0.0035769916157549,-3.721029211780813,32.26542667682277
"Hailee Steinfeld, Alesso, Florida Georgia Line, WATT","Let Me Go (with Alesso, Florida Georgia Line & watt)",spotify:track:5Gu0PDLN4YJeW75PpBSg9p,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,audio_features,5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,https://api.spotify.com/v1/audio-analysis/5Gu0PDLN4YJeW75PpBSg9p,174800,4,0.0074441828396816,0.0098428421841542,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0037534970505269,-4.313567358662187,14.7907739460492
Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),spotify:track:0hquQWY3xvYqN4qtiquniF,0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,audio_features,0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/tracks/0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/audio-analysis/0hquQWY3xvYqN4qtiquniF,182907,4,0.0112491360945391,0.0148738247932874,21,2022-05-19,113,18.58407079646018,2.922304804999174,0.0038494054676621,-3.900708925055913,26.96645882340636
Dua Lipa,Training Season,spotify:track:6Qb7YsAqH4wWFUMbGsCpap,0.812,0.587,5,-4.483,0,0.0477,0.0349,2.64e-06,0.123,0.664,123.041,audio_features,6Qb7YsAqH4wWFUMbGsCpap,https://api.spotify.com/v1/tracks/6Qb7YsAqH4wWFUMbGsCpap,https://api.spotify.com/v1/audio-analysis/6Qb7YsAqH4wWFUMbGsCpap,209488,4,0.0320967441564239,0.0424389344217618,21,2024-02-15,22,95.45454545454544,4.558650170353198,0.0070408438807527,-2.8522456623181967,57.88688397028449
"Young Thug, J. Cole, Travis Scott",The London (feat. J. Cole & Travis Scott),spotify:track:7DcvwMAiqKJQD1rrdfxSDx,0.796,0.586,4,-6.946,0,0.147,0.0247,0.0,0.132,0.179,97.981,audio_features,7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/tracks/7DcvwMAiqKJQD1rrdfxSDx,https://api.spotify.com/v1/audio-analysis/7DcvwMAiqKJQD1rrdfxSDx,200107,4,0.010944342050521,0.0144708202273666,21,2019-05-23,269,7.806691449814126,2.0549812441096758,0.0053257625011865,-3.928177644153095,26.15637371798526
Sia,Santa's Coming for Us,spotify:track:1N1ZpYUJc9fwrqk53FGgWv,0.668,0.857,1,-4.485,1,0.0994,0.0202,0.0,0.047,0.718,93.01,audio_features,1N1ZpYUJc9fwrqk53FGgWv,https://api.spotify.com/v1/tracks/1N1ZpYUJc9fwrqk53FGgWv,https://api.spotify.com/v1/audio-analysis/1N1ZpYUJc9fwrqk53FGgWv,206539,4,0.0109007171733342,0.0144131385730199,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0054963466964613,-3.9321716763718015,26.038584970737915
"ercsé, GNOV, Popa",Szoke hajú lány,spotify:track:1Jsv0Yyz2pIoRmWubfjr8x,0.814,0.601,5,-8.023,1,0.086,0.205,0.0,0.131,0.326,90.007,audio_features,1Jsv0Yyz2pIoRmWubfjr8x,https://api.spotify.com/v1/tracks/1Jsv0Yyz2pIoRmWubfjr8x,https://api.spotify.com/v1/audio-analysis/1Jsv0Yyz2pIoRmWubfjr8x,213333,4,0.0095128095576487,0.0125780203442524,21,2021-12-09,136,15.441176470588236,2.7370377379754625,0.0034755858224611,-4.068360994305897,22.02220045766505
"Maroon 5, Megan Thee Stallion",Beautiful Mistakes (feat. Megan Thee Stallion),spotify:track:6fRxMU4LWwyaSSowV441IU,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,audio_features,6fRxMU4LWwyaSSowV441IU,https://api.spotify.com/v1/tracks/6fRxMU4LWwyaSSowV441IU,https://api.spotify.com/v1/audio-analysis/6fRxMU4LWwyaSSowV441IU,227395,4,0.0097713993165006,0.0129199327128269,21,2021-03-04,176,11.931818181818182,2.4792086286733626,0.0039413380558171,-4.041540577517862,22.813166359071147
Ariana Grande,34+35,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,audio_features,6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,173711,4,0.0126886974192579,0.0167772405527833,21,2020-11-05,193,10.88082901554404,2.3870024348066288,0.0053157454865712,-3.7802886289399535,30.51779618023073
Follow The Flow,Anyám Mondta,spotify:track:2G4Ke0bTohNdJk0RhpPX7h,0.708,0.664,11,-7.002,0,0.0347,0.0668,0.0,0.16,0.686,116.016,audio_features,2G4Ke0bTohNdJk0RhpPX7h,https://api.spotify.com/v1/tracks/2G4Ke0bTohNdJk0RhpPX7h,https://api.spotify.com/v1/audio-analysis/2G4Ke0bTohNdJk0RhpPX7h,236813,4,0.0210252952131317,0.0278000510082794,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0106013494386876,-3.2752740123481208,45.41127619557528
"Beton.Hofi, gyuris, Beatrick",HOLNAP,spotify:track:7GuOjfD2btfoHsZMVy261f,0.638,0.45,8,-10.476,0,0.252,0.593,1.55e-06,0.111,0.179,84.866,audio_features,7GuOjfD2btfoHsZMVy261f,https://api.spotify.com/v1/tracks/7GuOjfD2btfoHsZMVy261f,https://api.spotify.com/v1/audio-analysis/7GuOjfD2btfoHsZMVy261f,203845,4,0.01691872652841,0.0223702666581904,21,2022-09-08,97,21.649484536082475,3.074981645208132,0.0055020577292795,-3.4925791720939805,39.00268930011521
"The Chainsmokers, Kelsea Ballerini",This Feeling,spotify:track:4NBTZtAt1F13VvlSKe6KTl,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,audio_features,4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,197947,4,0.0081973682754294,0.0108387184998125,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0041332673184614,-4.217187098424697,17.63314213215841
"Rico, Miss Mood, T. Danny",12 hónap,spotify:track:6OBxGjEbNogj6SB0VjTJX7,0.581,0.6,3,-6.509,0,0.0586,0.646,0.0,0.0695,0.726,203.958,audio_features,6OBxGjEbNogj6SB0VjTJX7,https://api.spotify.com/v1/tracks/6OBxGjEbNogj6SB0VjTJX7,https://api.spotify.com/v1/audio-analysis/6OBxGjEbNogj6SB0VjTJX7,188235,4,0.0097950739027335,0.0129512357075389,21,2021-03-04,176,11.931818181818182,2.4792086286733626,0.0039508873071222,-4.039120662848433,22.88453251280987
Follow The Flow,Maradok Távol,spotify:track:6rp8bq0lhkIosumUPlTFfB,0.653,0.823,11,-4.912,0,0.0482,0.103,1.91e-06,0.212,0.519,108.943,audio_features,6rp8bq0lhkIosumUPlTFfB,https://api.spotify.com/v1/tracks/6rp8bq0lhkIosumUPlTFfB,https://api.spotify.com/v1/audio-analysis/6rp8bq0lhkIosumUPlTFfB,180048,4,0.0188964199515936,0.0249852110613921,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0095279304769007,-3.382027775588538,42.26298110242749
Follow The Flow,Nem Tudja Senki,spotify:track:0XlgY6Jrh51dY2Bfepj9hK,0.401,0.648,1,-6.485,1,0.18,0.314,0.0,0.129,0.278,83.976,audio_features,0XlgY6Jrh51dY2Bfepj9hK,https://api.spotify.com/v1/tracks/0XlgY6Jrh51dY2Bfepj9hK,https://api.spotify.com/v1/audio-analysis/0XlgY6Jrh51dY2Bfepj9hK,217826,4,0.0240875598622842,0.0318490364129705,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0121454008914886,-3.1393047402225864,49.42117129676856
Doja Cat,Streets,spotify:track:60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,audio_features,60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf,https://api.spotify.com/v1/audio-analysis/60ynsPSSKe6O3sfwRnIBRf,226987,4,0.0132375675782619,0.0175029672673221,21,2019-11-07,245,8.571428571428571,2.1484344131667874,0.0061614948527797,-3.737941443184418,31.76666491399631
Gaullin,Moonlight,spotify:track:0A5gdlrpAuQqZ2iFgnqBFW,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,audio_features,0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/tracks/0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/audio-analysis/0A5gdlrpAuQqZ2iFgnqBFW,173067,4,0.0075954423859455,0.010042840474737,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0038297649597108,-4.293451877812312,15.38400333425679
"Sigala, Ella Eyre, Meghan Trainor, French Montana",Just Got Paid,spotify:track:5CpkVOosLFc83LbwqO6hnI,0.734,0.921,6,-1.936,0,0.0865,0.0332,0.0,0.197,0.65,120.057,audio_features,5CpkVOosLFc83LbwqO6hnI,https://api.spotify.com/v1/tracks/5CpkVOosLFc83LbwqO6hnI,https://api.spotify.com/v1/audio-analysis/5CpkVOosLFc83LbwqO6hnI,218480,4,0.0086724005783664,0.0114668153763776,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0043727875433642,-4.160854623375934,19.294453634418844
Band Aid,Do They Know It's Christmas? - 1984 Version,spotify:track:0247StOpd3AkeBQzANX4Zf,0.598,0.643,0,-6.933,1,0.0364,0.164,3.35e-05,0.0992,0.349,115.41,audio_features,0247StOpd3AkeBQzANX4Zf,https://api.spotify.com/v1/tracks/0247StOpd3AkeBQzANX4Zf,https://api.spotify.com/v1/audio-analysis/0247StOpd3AkeBQzANX4Zf,222533,4,0.0114992934544256,0.015204587681249,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0057981601196372,-3.878714664425024,27.615095655680804
d4vd,Romantic Homicide,spotify:track:1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4,0.010767306430561,0.0142367403148004,21,2022-09-15,96,21.875,3.0853444322436783,0.0034898231516832,-3.944485898570898,25.67542395281636
Taylor Swift,You Need To Calm Down,spotify:track:29fRTIKsJhLUJoldM89GZS,0.768,0.678,2,-5.604,1,0.0505,0.00838,0.0,0.0596,0.706,85.025,audio_features,29fRTIKsJhLUJoldM89GZS,https://api.spotify.com/v1/tracks/29fRTIKsJhLUJoldM89GZS,https://api.spotify.com/v1/audio-analysis/29fRTIKsJhLUJoldM89GZS,171387,4,0.0124729967427548,0.0164920369564238,21,2019-06-20,265,7.924528301886792,2.0699627977252923,0.0060257105859398,-3.797434212161338,30.01215259553129
Manuel,Tiara,spotify:track:0nI4wU2023g1mFho21Vddr,0.686,0.67,6,-4.95,1,0.043,0.222,0.00332,0.318,0.436,95.969,audio_features,0nI4wU2023g1mFho21Vddr,https://api.spotify.com/v1/tracks/0nI4wU2023g1mFho21Vddr,https://api.spotify.com/v1/audio-analysis/0nI4wU2023g1mFho21Vddr,203125,4,0.0910869892818055,0.120436974727625,21,2024-02-22,21,100.0,4.605170185988092,0.0197792884091343,-1.8091852830771185,88.6479716747625
Djo,End of Beginning,spotify:track:3qhlB30KknSejmIvZZLjOD,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,audio_features,3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,159246,4,0.026182426882827,0.0346189100074339,21,2022-10-13,92,22.82608695652174,3.127904046662474,0.0083705978483464,-3.0559118030970094,51.88052792070663
ThxSoMch,SPIT IN MY FACE!,spotify:track:2jkyPVk1nbpsZD0KAS98Zw,0.731,0.785,8,-6.512,1,0.0562,0.0464,0.0252,0.111,0.646,94.127,audio_features,2jkyPVk1nbpsZD0KAS98Zw,https://api.spotify.com/v1/tracks/2jkyPVk1nbpsZD0KAS98Zw,https://api.spotify.com/v1/audio-analysis/2jkyPVk1nbpsZD0KAS98Zw,147875,4,0.0131460504107521,0.0173819615026412,21,2022-11-03,89,23.59550561797753,3.1610562539793743,0.0041587524404865,-3.744878894643448,31.562071242312555
VALMAR,Elbaszom a pénzem,spotify:track:6VJkKWgYfVYloUe5XKUzFa,0.662,0.826,5,-3.462,1,0.0305,0.357,0.0,0.151,0.582,94.971,audio_features,6VJkKWgYfVYloUe5XKUzFa,https://api.spotify.com/v1/tracks/6VJkKWgYfVYloUe5XKUzFa,https://api.spotify.com/v1/audio-analysis/6VJkKWgYfVYloUe5XKUzFa,154118,4,0.0077781864341038,0.0102844681812097,21,2021-04-22,169,12.42603550295858,2.519793908788441,0.0030868343664834,-4.2696770543006775,16.085151077719146
"ByeAlex és a Slepp, Manuel",Merülök,spotify:track:1gXPL4JGDoQdFsKbtWi2aS,0.713,0.509,9,-8.08,1,0.0761,0.412,1.23e-06,0.099,0.26,141.94,audio_features,1gXPL4JGDoQdFsKbtWi2aS,https://api.spotify.com/v1/tracks/1gXPL4JGDoQdFsKbtWi2aS,https://api.spotify.com/v1/audio-analysis/1gXPL4JGDoQdFsKbtWi2aS,240000,4,0.0115658377617186,0.0152925738483065,21,2020-01-30,233,9.012875536480689,2.1986541701458138,0.0052604169945251,-3.8729445266964166,27.785263860963184
Calvin Harris,Summer,spotify:track:6YUTL4dYpB9xZO5qExPf05,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4,0.0075530853071432,0.0099868351278761,21,2019-01-03,289,7.26643598615917,1.9832659355990825,0.0038084077236277,-4.29904412942216,15.219081201598256
Oliver Tree,Life Goes On,spotify:track:0eu4C55hL6x29mmeAjytzC,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,audio_features,0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/tracks/0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/audio-analysis/0eu4C55hL6x29mmeAjytzC,161803,4,0.0132797858114261,0.0175587890298014,21,2021-06-17,161,13.043478260869565,2.5682882587270512,0.0051706757472808,-3.7347572439006433,31.86057072749101
"VINAI, VAMERO",Rise Up (feat. Vamero),spotify:track:46lyJh9GYmWsHez3EsvmAx,0.648,0.927,1,-3.633,1,0.049,0.011,0.0,0.162,0.361,126.037,audio_features,46lyJh9GYmWsHez3EsvmAx,https://api.spotify.com/v1/tracks/46lyJh9GYmWsHez3EsvmAx,https://api.spotify.com/v1/audio-analysis/46lyJh9GYmWsHez3EsvmAx,182000,4,0.0072662577124702,0.0096075861479373,21,2020-05-07,219,9.58904109589041,2.2606208938950134,0.0032142752161998,-4.337758857718352,14.07733794658104
"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,0.68,0.721,6,-4.379,0,0.188,0.123,0.0,0.162,0.244,125.963,audio_features,1LY3GhF0zxIVgbYEQjCbUO,https://api.spotify.com/v1/tracks/1LY3GhF0zxIVgbYEQjCbUO,https://api.spotify.com/v1/audio-analysis/1LY3GhF0zxIVgbYEQjCbUO,185238,4,0.0407656621893681,0.0539011451093875,21,2024-02-08,23,91.30434782608695,4.514198407782365,0.0090305428576398,-2.6131601451118227,64.93779943982504
Dennis Lloyd,Never Go Back,spotify:track:2QrXzOqLCVDRZHkToA0tSR,0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,0.733,78.6,audio_features,2QrXzOqLCVDRZHkToA0tSR,https://api.spotify.com/v1/tracks/2QrXzOqLCVDRZHkToA0tSR,https://api.spotify.com/v1/audio-analysis/2QrXzOqLCVDRZHkToA0tSR,175424,4,0.0086728413471068,0.0112836267402208,20,2019-02-21,282,7.092198581560284,1.9589953886039688,0.0044271882402374,-4.176959153956513,18.8195119268361
KKevin,Dealer,spotify:track:2wMFX5mdyz7RVzxUr8o9Ql,0.858,0.532,1,-6.73,1,0.403,0.0367,0.0,0.063,0.609,87.01,audio_features,2wMFX5mdyz7RVzxUr8o9Ql,https://api.spotify.com/v1/tracks/2wMFX5mdyz7RVzxUr8o9Ql,https://api.spotify.com/v1/audio-analysis/2wMFX5mdyz7RVzxUr8o9Ql,129655,4,0.0239618468198828,0.0311750814641732,20,2023-12-14,31,64.51612903225806,4.166915255056936,0.0057505001549534,-3.1606927631854966,48.79041313235034
"Meek Mill, Drake",Going Bad (feat. Drake),spotify:track:2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4,0.0135772533166443,0.0176644138236826,20,2019-01-03,289,6.920415224913495,1.9344757714296503,0.0070185698457263,-3.728759770534696,32.037443330349745
Benzz,Je M'appelle,spotify:track:6A3SB2C4U6JtCavQOXLYNN,0.807,0.75,11,-4.396,1,0.237,0.17,0.0,0.164,0.961,141.176,audio_features,6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/tracks/6A3SB2C4U6JtCavQOXLYNN,https://api.spotify.com/v1/audio-analysis/6A3SB2C4U6JtCavQOXLYNN,139574,4,0.0113258354601645,0.0147352516596289,20,2022-04-21,117,17.094017094017094,2.8387285247443264,0.003989756456611,-3.910069172791143,26.690414015982512
"Dua Lipa, BLACKPINK",Kiss and Make Up,spotify:track:13hvHEstJ4sNbzdroPrPI3,0.675,0.729,8,-4.383,1,0.146,0.0557,0.0,0.189,0.63,99.986,audio_features,13hvHEstJ4sNbzdroPrPI3,https://api.spotify.com/v1/tracks/13hvHEstJ4sNbzdroPrPI3,https://api.spotify.com/v1/audio-analysis/13hvHEstJ4sNbzdroPrPI3,190560,4,0.0098901025230722,0.0128673200427089,20,2019-01-03,289,6.920415224913495,1.9344757714296503,0.0051125491821296,-4.045621100838414,22.692826886647723
"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, NATTI NATASHA, Dimitri Vegas, Like Mike",Instagram,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,0.752,0.906,8,-2.097,0,0.102,0.125,0.0,0.423,0.95,95.997,audio_features,0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/tracks/0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/audio-analysis/0U6bQIAh6MCGo1xjbIIx2S,184558,4,0.0083094171421415,0.0108108009484106,20,2019-07-11,262,7.633587786259542,2.0325579557809856,0.0040881575447863,-4.2197661456819,17.55708296966722
Olivia Rodrigo,"jealousy, jealousy",spotify:track:0MMyJUC3WNnFS1lit5pTjk,0.695,0.575,10,-6.334,0,0.116,0.198,0.0,0.0614,0.699,163.929,audio_features,0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/tracks/0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/audio-analysis/0MMyJUC3WNnFS1lit5pTjk,173160,4,0.0097619071528471,0.0127005340207409,20,2021-05-27,164,12.195121951219512,2.501036031717884,0.0039031453481867,-4.058667826415468,22.308063475325326
