artist_names,track_name,streams,release_week,weeks_after_release,occurence_percentage,log_occurence,normalized_streams,popularity_score1,popularity_score2,popularity_score_log,popularity_log_normalized,uri
Band Aid,Do They Know It's Christmas? - 1984 Version,21,2019-01-03,289,7.26643598615917,1.9832659355990823,0.005798160119637248,0.011499293454425654,0.02067738548776769,-3.8787146644250243,27.615095655680804,spotify:track:0247StOpd3AkeBQzANX4Zf
d4vd,Romantic Homicide,21,2022-09-15,96,21.875,3.0853444322436783,0.0034898231516832614,0.010767306430561036,0.01936116741537235,-3.944485898570898,25.67542395281636,spotify:track:1xK59OXxi2TAAAbmZK0kBL
Taylor Swift,You Need To Calm Down,21,2019-06-20,265,7.9245283018867925,2.0699627977252923,0.006025710585939814,0.012472996742754889,0.022428244209939174,-3.7974342121613374,30.01215259553129,spotify:track:29fRTIKsJhLUJoldM89GZS
Manuel,Tiara,21,2024-02-22,21,100.0,4.605170185988092,0.019779288409134396,0.09108698928180556,0.1637875229260447,-1.8091852830771185,88.6479716747625,spotify:track:0nI4wU2023g1mFho21Vddr
Djo,End of Beginning,21,2022-10-13,92,22.82608695652174,3.127904046662474,0.008370597848346437,0.026182426882827018,0.04707977371019671,-3.0559118030970094,51.880527920706626,spotify:track:3qhlB30KknSejmIvZZLjOD
ThxSoMch,SPIT IN MY FACE!,21,2022-11-03,89,23.595505617977526,3.1610562539793743,0.0041587524404865924,0.013146050410752128,0.02363849162229465,-3.744878894643448,31.562071242312555,spotify:track:2jkyPVk1nbpsZD0KAS98Zw
VALMAR,Elbaszom a pénzem,21,2021-04-22,169,12.42603550295858,2.519793908788441,0.003086834366483458,0.007778186434103843,0.013986299239262548,-4.2696770543006775,16.085151077719146,spotify:track:6VJkKWgYfVYloUe5XKUzFa
"ByeAlex és a Slepp, Manuel",Merülök,21,2020-01-30,233,9.012875536480687,2.1986541701458138,0.0052604169945251545,0.011565837761718639,0.0207970417344203,-3.8729445266964166,27.785263860963184,spotify:track:1gXPL4JGDoQdFsKbtWi2aS
Calvin Harris,Summer,21,2019-01-03,289,7.26643598615917,1.9832659355990823,0.0038084077236277165,0.0075530853071432945,0.013581534999238493,-4.29904412942216,15.219081201598257,spotify:track:6YUTL4dYpB9xZO5qExPf05
Oliver Tree,Life Goes On,21,2021-06-17,161,13.043478260869565,2.5682882587270512,0.005170675747280871,0.013279785811426184,0.023878967130121113,-3.7347572439006433,31.86057072749101,spotify:track:0eu4C55hL6x29mmeAjytzC
"VINAI, VAMERO",Rise Up (feat. Vamero),21,2020-05-07,219,9.58904109589041,2.2606208938950134,0.003214275216199851,0.0072662577124702945,0.013065777681879118,-4.337758857718352,14.07733794658104,spotify:track:46lyJh9GYmWsHez3EsvmAx
"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,21,2024-02-08,23,91.30434782608695,4.514198407782365,0.009030542857639831,0.04076566218936813,0.0733025307245524,-2.6131601451118227,64.93779943982504,spotify:track:1LY3GhF0zxIVgbYEQjCbUO
Dennis Lloyd,Never Go Back,20,2019-02-21,282,7.092198581560284,1.9589953886039688,0.004427188240237444,0.008672841347106872,0.015345098775375873,-4.176959153956513,18.8195119268361,spotify:track:2QrXzOqLCVDRZHkToA0tSR
KKevin,Dealer,20,2023-12-14,31,64.51612903225806,4.166915255056936,0.00575050015495347,0.023961846819882886,0.04239636026712137,-3.1606927631854966,48.79041313235034,spotify:track:2wMFX5mdyz7RVzxUr8o9Ql
"Meek Mill, Drake",Going Bad (feat. Drake),20,2019-01-03,289,6.920415224913495,1.9344757714296503,0.007018569845726368,0.013577253316644397,0.024022610918820558,-3.7287597705346958,32.037443330349745,spotify:track:2IRZnDFmlqMuOrYOLnZZyc
Benzz,Je M'appelle,20,2022-04-21,117,17.094017094017094,2.8387285247443264,0.003989756456611036,0.011325835460164597,0.020039114852234224,-3.9100691727911427,26.690414015982512,spotify:track:6A3SB2C4U6JtCavQOXLYNN
"Dua Lipa, BLACKPINK",Kiss and Make Up,20,2019-01-03,289,6.920415224913495,1.9344757714296503,0.0051125491821296205,0.009890102523072226,0.017498832740179642,-4.045621100838414,22.692826886647723,spotify:track:13hvHEstJ4sNbzdroPrPI3
"Dimitri Vegas & Like Mike, David Guetta, Daddy Yankee, Afro Bros, NATTI NATASHA, Dimitri Vegas, Like Mike",Instagram,20,2019-07-11,262,7.633587786259542,2.0325579557809856,0.004088157544786349,0.008309417142141555,0.014702082248339372,-4.2197661456819,17.55708296966722,spotify:track:0U6bQIAh6MCGo1xjbIIx2S
Olivia Rodrigo,"jealousy, jealousy",20,2021-05-27,164,12.195121951219512,2.501036031717884,0.0039031453481867826,0.009761907152847188,0.017272013115570077,-4.058667826415468,22.308063475325326,spotify:track:0MMyJUC3WNnFS1lit5pTjk
KKevin,RÓLAD SZÓL,20,2024-02-22,21,95.23809523809523,4.55638002181866,0.009310003671628687,0.04241991473246732,0.07505473184170217,-2.5895376737002804,65.63445413915863,spotify:track:5doAzQzWfbAWMvh2eXxvdf
"Beny Jr, Morad, K y B",Sigue,20,2022-04-07,119,16.80672268907563,2.821778966430553,0.005094729936746251,0.014376201775154633,0.0254362125888619,-3.6715814278173626,33.72370047339675,spotify:track:63ZedTAVRCICh2CNLWnsPZ
Tones And I,Fly Away,20,2020-12-31,185,10.81081081081081,2.3805466344637574,0.0031588229273194074,0.007519725288497169,0.013304858546060404,-4.3196260062467005,14.612097242929352,spotify:track:5ri4zqtWhG07hIuNNDWP76
"Calvin Harris, Tom Grennan",By Your Side (feat. Tom Grennan),20,2021-06-10,162,12.345679012345679,2.513306124309698,0.004520633741309564,0.01136173646779439,0.0201026355009082,-3.9069043530643413,26.783748303356973,spotify:track:0vR2rIVORmgeKiGIgNT0fV
P!nk,Walk Me Home,20,2019-02-21,282,7.092198581560284,1.9589953886039688,0.005488193440043145,0.010751345640811073,0.019022654078814403,-3.962124690127007,25.15523506935665,spotify:track:7DHApOHsIFo7EyfieArYGE
"Senkise, Hiro",KorsKorsKors,20,2019-01-03,289,6.920415224913495,1.9344757714296503,0.0037883590488281514,0.007328488793434335,0.012966498510548537,-4.345386285448095,13.85239605632836,spotify:track:7ei7kWLs2k2V1xoeswJC2i
"Drake, 21 Savage",Rich Flex,20,2022-11-10,88,22.727272727272727,3.123565645063876,0.005182383322324725,0.0161875145051655,0.028641018446907994,-3.5529153772248776,37.223303049112815,spotify:track:1bDbXMyjaUIooNwFE9wn0N
"John Lennon, Yoko Ono",Happy Xmas (War Is Over) - Remastered 2010,20,2019-01-03,289,6.920415224913495,1.9344757714296503,0.006282298392707525,0.012152954029584141,0.02150255868093108,-3.8395833425140604,28.76912475049805,spotify:track:27RYrbL6S02LNVhDWVl38b
"Shawn Mendes, Justin Bieber",Monster (Shawn Mendes & Justin Bieber),20,2020-11-26,190,10.526315789473683,2.353878387381596,0.006671482085682867,0.015703857493292395,0.027785270679416347,-3.5832492303716172,36.32872174238106,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1
"G-Eazy, Tory Lanez, Tyga",Still Be Friends (feat. Tory Lanez & Tyga),20,2020-02-13,231,8.658008658008658,2.158484749020289,0.0047129357146898235,0.01017279986327102,0.017999016986065063,-4.01743813446253,23.52397599144996,spotify:track:0JjM9bKm4wrwohMslcm892
Cardi B,Up,20,2021-02-04,180,11.11111111111111,2.407945608651872,0.006591013758336983,0.015870802635951607,0.028080651351291477,-3.572674503822492,36.640582970458,spotify:track:1M4OcYkxAtu3ErzSgDEfoi
"VIZE, Laniia",Stars,20,2019-05-09,271,7.380073800738007,1.9987836386623814,0.0033419175777793598,0.006679770176223601,0.011818702666013148,-4.438072030556482,11.118983503252139,spotify:track:0TId5TSbdcBP32haUV4Aet
"DR BRS, T. Danny, KKevin, Kiraly Linda",Juanita (feat. Király Linda),20,2021-07-08,158,12.658227848101266,2.5383074265151158,0.0035093114010448867,0.008907711191226401,0.01576066050573931,-4.150238285167968,19.60754203966843,spotify:track:3H2VBJzRFhX5MKIuNlRxVP
Billie Eilish,No Time To Die,20,2020-02-13,231,8.658008658008658,2.158484749020289,0.007767816549260261,0.01676671355476568,0.02966581139203473,-3.5177600278156596,38.26007599915562,spotify:track:73SpzrcaHk0RQPFP73vqVR
"Timbaland, Keri Hilson, D.O.E.",The Way I Are,20,2019-01-03,289,6.920415224913495,1.9344757714296503,0.003605350673395459,0.00697446352519109,0.01234011178297583,-4.394900201957931,12.39217193252503,spotify:track:2bLqfJjuC5syrsgDsZfGmn
DaBaby,BOP,20,2019-10-03,250,8.0,2.0794415416798357,0.004314734191737439,0.0089722375196052,0.015874828728465455,-4.143020523019662,19.82040240604114,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN
"Dzsúdló, MAJRÉ",21,20,2020-04-09,223,8.968609865470851,2.1937306880819634,0.0031537644134932126,0.006918509776860875,0.012241111263928392,-4.402955216482444,12.154620000555695,spotify:track:10QtlJjHSPW5liaoTzOBeL
Manuel,Mint egy filmben,20,2019-11-21,243,8.23045267489712,2.107841016201534,0.009260872440140018,0.019520446775137514,0.03453806796591242,-3.3656931439626447,42.744708762747635,spotify:track:6Rtnef1MG3uILFVv4NPcZf
Manuel,Ketten,20,2019-11-14,244,8.19672131147541,2.1037342342488805,0.009612453147918639,0.02022204676238986,0.0357794282853631,-3.3303821796384154,43.78607098120102,spotify:track:1sHYkBHNssZ4KYY8m30tXz
Manuel,AURA,20,2024-01-04,28,71.42857142857143,4.268697949366879,0.007285092276480651,0.03109785846156144,0.05502230361385606,-2.900016655698853,56.47806071675281,spotify:track:2ZpLz23RdZWWIFqeLZI6No
Burl Ives,A Holly Jolly Christmas,20,2019-01-03,289,6.920415224913495,1.9344757714296503,0.005468566658596666,0.010578809705503251,0.018717381462420517,-3.978302696860894,24.678126462866558,spotify:track:65Q2mv3UlVi9eO70OpsmSe
DESH,Drill,20,2022-08-25,99,20.2020202020202,3.0057826094074924,0.004700246669908353,0.014127919700336005,0.0249969202266745,-3.6890026526355824,33.2099278910822,spotify:track:0qe53aYnui3sXXoUnK2115
"Mustard, Migos",Pure Water (with Migos),20,2019-01-17,287,6.968641114982578,1.9414202437824613,0.005146804128058229,0.009992109724995384,0.01767931691216703,-4.035359858708684,22.995443087388807,spotify:track:63cd4JkwGgYJrbOizbfmsp
"DESH, Azahriah",Eldorádó,19,2023-11-16,35,54.285714285714285,3.994261103665118,0.006098968671824361,0.02436087333834015,0.04236436492202852,-3.161447720072454,48.768148558338154,spotify:track:7BeoO0doT2iLnmY6wnnexQ
"T. Danny, Szakács Gergő",Az Életem,19,2023-11-16,35,54.285714285714285,3.994261103665118,0.005076383986949769,0.020276403106341916,0.035261336019152344,-3.34496821222677,43.35591158042193,spotify:track:7Gq5UIVs2o8GTDGsosBSo1
"Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",19,2020-12-17,187,10.16042780748663,2.3185005482999452,0.003166335651948786,0.007341150945144924,0.012766504438013904,-4.360930378749561,13.393982308812696,spotify:track:0ZLuW8uOXdFNWcI40C0OC2
Follow The Flow,Kivetett,19,2020-07-02,211,9.004739336492891,2.1977510316784654,0.00410390365613997,0.009019358494190647,0.01568496290357236,-4.155052802431718,19.465556215307345,spotify:track:2I7SGWX5llEkZ5AI2XWN1o
DESH,Inkasszó,19,2023-05-25,60,31.666666666666664,3.455264602932431,0.005581150517047805,0.019284351825193315,0.03353612601078206,-3.3951320328126235,41.87652101459881,spotify:track:7n5JBAnjVBTFgTEsd27bTU
Don Toliver,No Idea,19,2019-05-30,268,7.08955223880597,1.958622184643675,0.00482414398962223,0.009448675439989547,0.016431559279918635,-4.108551446997962,20.83693633993221,spotify:track:3VyjsVV24RmBIbWJAeUJNu
Sia,Unstoppable,19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.0033673483573280847,0.0063413314206167476,0.011027785197328147,-4.507337263945708,9.076269618647132,spotify:track:2J2Z1SkXYghSajLibnQHOa
Charlie Puth,Light Switch,19,2022-01-20,130,14.615384615384617,2.6820747146989494,0.003839530505118127,0.010297907684092613,0.017908402256484383,-4.0224852764654555,23.375129787626264,spotify:track:1BSMpVGWs3v5BZKnAQziAc
James Arthur,Train Wreck,19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.0037326973644899166,0.007029350268908638,0.01222427274346213,-4.40433173467811,12.114024846347547,spotify:track:55Am8neGJkdj2ADaM3aw5H
"Silk City, Dua Lipa, Mark Ronson, Diplo",Electricity,19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.004225400909682252,0.007957200951591364,0.013837835786477508,-4.280348714829701,15.770431151606559,spotify:track:5N4erncE7kuUccm7zEmwzk
Steve Lacy,Bad Habit,19,2022-07-28,103,18.446601941747574,2.914880176924896,0.003381199018337395,0.009855789992789592,0.017139544960084924,-4.066366914584702,22.08100823371926,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy
Halott Pénz,Darabokra Törted A Szívem,19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.003434256047761531,0.00646733081082037,0.011246902306653548,-4.4876625387673075,9.656500599345122,spotify:track:6OrEcJ6PZCeaRaDeJYBz6q
Imagine Dragons,Sharks,19,2022-06-30,107,17.75700934579439,2.8767803306926254,0.0034877871111096913,0.010033597358883614,0.017448757853991175,-4.04848681601971,22.60831354707284,spotify:track:0TyUOnU4H4GLqOcrH0auc8
"Ed Sheeran, Chance the Rapper, PnB Rock",Cross Me (feat. Chance the Rapper & PnB Rock),19,2019-05-30,268,7.08955223880597,1.958622184643675,0.007419269412379574,0.014531545664934878,0.025270838811083794,-3.6781041641842354,33.531337241653105,spotify:track:543bCW2ruMPmxUBWirQ3MR
Follow The Flow,Gavallér,19,2019-05-30,268,7.08955223880597,1.958622184643675,0.00375802625608972,0.0073605535956507385,0.012800246289345204,-4.358290866886584,13.471824644242162,spotify:track:50WIRUu1E2REsgDSvGNqdF
"Horváth Tamás, Kowalsky Meg A Vega",Fehér holló,19,2023-06-01,59,32.20338983050847,3.4720717212488124,0.0028334165849551356,0.009837825599140109,0.017108304285023742,-4.068191302650807,22.027204865836268,spotify:track:7hk30eOq3gUM64eP3YtHBX
"G-Eazy, Halsey",Him & I (with Halsey),19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.003713014197361906,0.006992283273480477,0.012159812011735804,-4.409618862124817,11.958101187152238,spotify:track:5k38wzpLb15YgncyWdTZE4
György Korda,Reptér,19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.004949267139996495,0.009320373152241667,0.01620843735555282,-4.12222334790892,20.433735766524435,spotify:track:7kpbpRnTHMwuSORe4iyG07
Harry Styles,Golden,19,2019-12-19,239,7.949790794979079,2.073145613223021,0.003559851906420706,0.007380091363519695,0.012834223114242515,-4.355639995182631,13.550001994855307,spotify:track:45S5WTQEGOB1VHr1Q4FuPl
Halsey,You should be sad,19,2020-01-16,235,8.085106382978724,2.090023651010373,0.007117122522544314,0.014874954399256225,0.025868037964666878,-3.654747127768325,34.22016394814662,spotify:track:2usxQITOSDqvkYiI0oIwao
"Heuss L'enfoiré, Jul",Moulaga,19,2019-12-19,239,7.949790794979079,2.073145613223021,0.004042944339260581,0.00838161232144292,0.014575901203908654,-4.228385716484991,17.302881603451254,spotify:track:5BfCoUcWNXcpyJfjXRIeyC
"French Montana, Swae Lee",Unforgettable,19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.00421727951984666,0.007941906892563749,0.013811238911694484,-4.282272604383118,15.713693366849142,spotify:track:3B54sVLJ402zGa6Xm4YGNe
"Bad Bunny, Jhayco",DÁKITI,19,2020-11-12,192,9.895833333333332,2.29211379312675,0.003906461031707735,0.008954053213089456,0.015571394858556818,-4.16231971085746,19.251246466923163,spotify:track:47EiUVwUp4C9fGccaPuUCS
"NLE Choppa, Roddy Ricch",Walk Em Down (feat. Roddy Ricch),19,2020-03-19,226,8.4070796460177,2.129074165882246,0.0041736905466953226,0.008886096719355958,0.01545321626703578,-4.169938124679621,19.02657040749598,spotify:track:4cSSL3YafYjM3yjgFO1vJg
Shawn Mendes,Lost In Japan,19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.004041336727874421,0.007610574509759765,0.013235040933048878,-4.324887350519878,14.456933960101523,spotify:track:79esEXlqqmq0GPz0xQSZTV
"Post Malone, Doja Cat",I Like You (A Happier Song) (with Doja Cat),19,2022-06-09,110,17.272727272727273,2.8491287993621155,0.0036779939038387678,0.010479078355305328,0.018223464049295597,-4.0050452817694895,23.889455915897557,spotify:track:0O6u0VJ46W86TxN9wgyqDj
ekhoe,1755,19,2020-10-29,194,9.793814432989691,2.281751006091204,0.003525624261721333,0.00804459670628221,0.01398981989611663,-4.2694253641462545,16.092573718889923,spotify:track:2pMFjs9Dy1HurczEZ9YwNI
"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.005337202958826202,0.01005092708847875,0.01747889482725859,-4.046761135738738,22.659205905299984,spotify:track:2pXpURmn6zC5ZYDMms6fwa
"Khalid, Disclosure",Know Your Worth,19,2020-02-06,232,8.189655172413794,2.1028717934882217,0.004069541809951754,0.00855772468456855,0.014882166431559289,-4.207591666656129,17.91612279566516,spotify:track:0TrPqhAMoaKUFLR7iYDokf
Alessandra,Queen of Kings,19,2023-01-12,79,24.050632911392405,3.1801613126875106,0.004068423559530643,0.012938243207645764,0.02250003310989706,-3.794238498221865,30.10639798987947,spotify:track:14LdhxElpZS0rKVV4nxtdA
"Selena Gomez, Marshmello",Wolves,19,2019-01-03,289,6.5743944636678195,1.8831824770420995,0.004194816534613947,0.00789960499239145,0.01373767450737676,-4.287613256339321,15.556191206386117,spotify:track:0tBbt8CrmxbjRP0pueQkyU
"Purple Disco Machine, Moss Kena, The Knocks",Fireworks (feat. Moss Kena & The Knocks),19,2021-02-25,177,10.734463276836157,2.373459432580703,0.004005453090062045,0.009506780418367283,0.01653260576021484,-4.102420741326295,21.01773812150664,spotify:track:1kTlT3phtU2yqTJYT1x6hb
Mehringer,Késő már,19,2021-11-11,140,13.571428571428571,2.6079667425452273,0.005210028453994109,0.013587580935730963,0.023629252907897812,-3.7452698045379784,31.550542845884593,spotify:track:3FuvMgmA7axMw9sps0JM4x
"Pogány Induló, Ótvar Pestis",Elvonás,19,2023-03-02,72,26.38888888888889,3.2729430461384768,0.003837559659260397,0.01256011420091786,0.021842454253583506,-3.8238997601706166,29.231652195302445,spotify:track:1ftdyZAgbz0y6MPO5uMYRv
"Kygo, Tina Turner",What's Love Got to Do with It,19,2020-07-23,208,9.134615384615383,2.2120710854532137,0.003964553827040871,0.008769874887519992,0.015251102655285398,-4.183103473278,18.638308662582034,spotify:track:3Be7CLdHZpyzsVijme39cW
Post Malone,Hollywood's Bleeding,18,2019-09-12,253,7.114624505928854,1.962152455156736,0.007298358505775688,0.014320492060721814,0.024446513738869333,-3.7112676605951087,32.55330639896664,spotify:track:77Y7tccX9Hx5iClDr39uy9
"Don Diablo, Emeli Sandé, Gucci Mane","Survive (feat. Emeli Sandé, Gucci Mane)",18,2019-01-03,289,6.228373702422145,1.8291152557718238,0.005056389577399299,0.009248719315146703,0.015788489867944084,-4.148474093797165,19.659570135610736,spotify:track:1gnKUue6F9gXXHQshCBwEs
"Alok, Mondello'G, CERES, Tribbs",LET'S GET FKD UP,18,2024-01-04,28,64.28571428571429,4.163337433709052,0.004142740399219707,0.01724762618221019,0.029443424753732322,-3.5252846619371185,38.03816561432946,spotify:track:0iB5f04XdJ2tcfhoVkeLV8
Timmy Trumpet,World At Our Feet,18,2019-05-09,271,6.642066420664207,1.8934231230045553,0.004067245556994565,0.007701016784551051,0.013146406689694527,-4.331606813235998,14.258769034991502,spotify:track:4Bl3vhxLgSmTxbHTFR7eyd
"Martin Garrix, Bonn",No Sleep (feat. Bonn),18,2019-02-21,282,6.382978723404255,1.8536348729461425,0.004526049767945863,0.008389643686554248,0.014321961757871957,-4.245961132567693,16.784561737868714,spotify:track:1ahVFh0ViDZr8LvkEVlq3B
The Kid LAROI,SO DONE,18,2020-10-29,194,9.278350515463918,2.227683784820928,0.004193205701494841,0.009341136347638722,0.015946254995353248,-4.138531273849881,19.952795688527203,spotify:track:5psEZhQu6lukjhavJo4AbC
Ashnikko,Daisy,18,2020-07-09,210,8.571428571428571,2.1484344131667874,0.004185554144554566,0.008992388562333906,0.015350907608636095,-4.176580679098456,18.83067359928991,spotify:track:0AUvWawuP0ibk4SQ3sIZjk
Azahriah,Dopamin - Bonus track,18,2022-05-26,112,16.071428571428573,2.7770430725891617,0.00474269037490837,0.013170655451074582,0.022483627522669084,-3.7949679003080727,30.084887057250626,spotify:track:2CojUpxxHPbUL6oelS5hcg
Adele,Oh My God,18,2021-11-25,138,13.043478260869565,2.5682882587270512,0.004387714409100084,0.011268915399539246,0.019237166849356623,-3.950911097739329,25.485937208738648,spotify:track:3Kkjo3cT83cw09VJyrLNwX
Billie Eilish,idontwannabeyouanymore,18,2019-01-03,289,6.228373702422145,1.8291152557718238,0.0040034545820259925,0.007322779851773353,0.012500718375739222,-4.381969166266084,12.773523511918768,spotify:track:40T5GIqQ1CegGm2PTEl8Bu
"David Guetta, Sia",Flames,18,2019-01-03,289,6.228373702422145,1.8291152557718238,0.004331018804701956,0.007921932568714997,0.01352353205171402,-4.3033239960576735,15.092862858385686,spotify:track:66BjcDhhwWCcQIBxHMpKXh
"David Guetta, Kim Petras",When We Were Young (The Logical Song),18,2024-01-04,28,64.28571428571429,4.163337433709052,0.004308576945974266,0.017938059685190483,0.03062206387065752,-3.4860344883245973,39.195699786789575,spotify:track:1CcLA0eaauck34YEIrvAAq
"Rita Ora, David Guetta, Imanbek, Gunna",Big (feat. Gunna),18,2021-02-11,179,10.05586592178771,2.308156138043501,0.0034231763855573595,0.007901225585929785,0.013488183158882491,-4.305941298419634,15.015675507482783,spotify:track:0BjfodYJYki5xbxHJZe0Cf
Minelli,MMM,18,2022-03-24,121,14.87603305785124,2.699751398287515,0.003520204259315695,0.009503676371345214,0.01622372708959472,-4.121280473115566,20.461542262476115,spotify:track:2wtjKTnfYimgKi9cPxPBPV
"Misshmusic, Hiro",Megöl,18,2019-01-03,289,6.228373702422145,1.8291152557718238,0.005852545080320413,0.010704979491506401,0.018274471792153975,-4.002250177066111,23.971886868731147,spotify:track:4VHWDEnJOWXHqgBhQcgcPW
Bing Crosby,White Christmas,18,2019-01-03,289,6.228373702422145,1.8291152557718238,0.00501352806840491,0.009170320675159665,0.015654655540085438,-4.156986927634252,19.40851656911748,spotify:track:4so0Wek9Ig1p6CRCHuINwW
"Curtis Waters, Harm Franklin",Stunnin' (feat. Harm Franklin) (Explicit),18,2020-05-21,217,8.294930875576037,2.1156445903437966,0.004754306976980626,0.010058423836682831,0.017170736555154626,-4.064548707196994,22.13462932606572,spotify:track:2D0dj3hVkRQJCp63cxCPEx
Nat King Cole,The Christmas Song (Merry Christmas To You),18,2019-01-03,289,6.228373702422145,1.8291152557718238,0.00555582741028768,0.010162248674592459,0.017347975948579886,-4.054279439418793,22.437482212699024,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON
"Calvin Harris, Ellie Goulding",Miracle (with Ellie Goulding),18,2023-03-16,70,25.71428571428571,3.247046701834897,0.0030949910909503536,0.010049580614078735,0.01715564028877144,-4.065428279627553,22.10868969187257,spotify:track:5eTaQYBE1yrActixMAeLcZ
"Brett Eldredge, Meghan Trainor","Baby, It's Cold Outside (feat. Meghan Trainor)",18,2019-01-03,289,6.228373702422145,1.8291152557718238,0.004626084462838219,0.00846164166546639,0.014444869516431043,-4.23741597823516,17.036568474106375,spotify:track:5Q2P43CJra0uRAogjHyJDK
"P!nk, Willow Sage Hart",Cover Me In Sunshine,18,2021-02-18,178,10.112359550561797,2.313758393592171,0.0033846662410233768,0.0078312999246759,0.013368813054049902,-4.3148306686192095,14.753517437069178,spotify:track:6Tio0ZoDeSQnI7EBAqWer2
"ByeAlex és a Slepp, Marics",Zokni,18,2023-03-16,70,25.71428571428571,3.247046701834897,0.004177138128960913,0.013563362584751324,0.02315401791833937,-3.765586953322275,30.951366031102864,spotify:track:25bM4zmalHioTOMMGt8Jn9
"ByeAlex és a Slepp, LUCA",Rózsaszín Mustang,18,2023-01-26,77,23.376623376623375,3.151736522030572,0.0048913433725434165,0.015416225549037276,0.02631704051006277,-3.6375386214739613,34.72766320889808,spotify:track:6RLcLw3zlqZFhL0dxQrEvD
VALMAR,100 lány,18,2023-06-01,59,30.508474576271187,3.4180044999785366,0.003903235283922335,0.013341275764921542,0.022774893481192274,-3.78209651285288,30.464479539399733,spotify:track:1Is1orea1vY8ZF4pnyZHBQ
"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),18,2019-01-03,289,6.228373702422145,1.8291152557718238,0.004540577383051129,0.008305239361351323,0.01417787512405071,-4.256072619314809,16.48636200097812,spotify:track:4QNpBfC0zvjKqPJcyqBy9W
"Liam Payne, A Boogie Wit da Hoodie",Stack It Up (feat. A Boogie Wit da Hoodie),18,2019-09-19,252,7.142857142857142,1.9661128563728327,0.0032215341088745473,0.0063338996287018445,0.01081260082664187,-4.527043081760277,8.495121679231147,spotify:track:1xU2QZ40MY4Ex2pfczZa9U
Manuel,Vigyázz,18,2023-02-02,76,23.684210526315788,3.164808603597925,0.006702161177294853,0.02121105735660275,0.03620939859366803,-3.3184365641890214,44.13836134888821,spotify:track:7hIjPLEhARePR07iBlXnCv
"Imagine Dragons, Arcane, League of Legends",Enemy - From the series Arcane League of Legends,18,2021-11-25,138,13.043478260869565,2.5682882587270512,0.003839987827013928,0.009862195649774674,0.0168357553934136,-4.084250356962108,21.553604307371657,spotify:track:5UlnuulVAVmmesw4VzqHdG
BLACKPINK,How You Like That,18,2020-07-02,211,8.530805687203792,2.1436838104081897,0.00468938818907475,0.01005256554163892,0.017160735858972535,-4.06513130361723,22.11744786664508,spotify:track:3vAn0qZzdyuHamcrpkfiX3
Jack Harlow,First Class,18,2022-04-14,118,15.254237288135593,2.724857319418591,0.006849757239849504,0.018664611151244407,0.031862359966739265,-3.4463299042133975,40.3666350638088,spotify:track:1rDQ4oMwGJI7B4tovsBOxc
"Azahriah, Queen Omega",four moods 2,18,2023-05-04,63,28.57142857142857,3.3524072174927233,0.007197124423613459,0.024127691862914916,0.04118838571418649,-3.189598962509075,47.937935030130916,spotify:track:4BHHsydPdymvTW0cmasgAR
"Beton.Hofi, ANUBII$",SOFIA COPPOLA,18,2024-03-14,18,100.0,4.605170185988092,0.0072042578158479625,0.03317683330571473,0.056636176171969616,-2.871107342963756,57.330630637170586,spotify:track:1LuXPfE3lgAzS8w5IcHAbL
Tate McRae,exes,18,2023-11-23,34,52.94117647058824,3.9691814192680948,0.004090475728614245,0.016235840257982782,0.02771620487940538,-3.585738023145703,36.255324291643234,spotify:track:0HD8mbiPjp3o94X3EaZp0o
"Beton.Hofi, ANUBII$",MEGGYFÁN,18,2024-03-14,18,100.0,4.605170185988092,0.010482612667114703,0.04827421532585774,0.08240891885507137,-2.4960616093916586,68.39117414280702,spotify:track:0Ro1NBqAymTPeQuHVNOekw
Ritt Momney,Put Your Records On,18,2020-04-30,220,8.181818181818182,2.1019143975318944,0.004910767472874734,0.01032201285416672,0.017620709398965564,-4.038680398276295,22.897516437217533,spotify:track:6AGOKlMZWLCaEJGnaROtF9
LMEN PRALA,Dastvidanja,18,2019-01-03,289,6.228373702422145,1.8291152557718238,0.003482673636517172,0.006370211479427895,0.010874588791433453,-4.521326515004273,8.663710012993647,spotify:track:3sPhtiyni2Qd4afucTw1Gr
